X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.322,100.000,0.0,1.0e-06,0.618
0.000,0.000,0.000,5.151,2964.316,0.1,6.4e-04,0.904
0.000,0.000,0.000,8.000,2966.760,0.1,5.9e-04,0.872
0.000,0.000,0.000,0.000,2234.416,0.0,1.0e-06,0.116
