time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,-5.986257679e-07,6.004222222e-04,1.556177778e-07,4.803377778e-05,-5.636903712e+03,5.633000000e+01
6.070000e-06,-5.998313549e-07,2.388933333e-04,8.309333333e-08,1.911146667e-05,-4.170200081e+03,7.704000000e+01
7.080000e-06,-4.675041250e-07,9.570311111e-05,6.341333333e-08,7.656248889e-06,-3.809884054e+03,1.097500000e+02
8.520000e-06,-2.951105493e-07,2.560222222e-05,3.221688889e-08,2.048177778e-06,-3.802784126e+03,1.941100000e+02
1.053000e-05,-1.720191474e-07,2.516488889e-06,2.405333333e-08,2.013191111e-07,-3.828767612e+03,6.401600000e+02
1.255000e-05,-1.060336890e-07,-4.550088889e-07,3.917777778e-08,3.640071111e-08,-3.945681537e+03,-1.495080000e+03
1.456000e-05,-6.760579076e-08,-3.389333333e-07,5.100400000e-08,2.711466667e-08,-4.158141497e+03,-1.419950000e+03
1.744000e-05,-3.899850321e-08,-4.189288889e-08,1.391084444e-08,3.351431111e-09,-4.441688111e+03,-4.235220000e+03
2.146000e-05,-2.135436722e-08,2.172088889e-07,1.470351111e-08,1.737671111e-08,-4.696599052e+03,1.000050000e+03
2.549000e-05,-1.320503577e-08,3.413022222e-07,1.851377778e-08,2.730417778e-08,-4.857148404e+03,5.557600000e+02
2.950000e-05,-8.705361444e-09,3.037644444e-07,1.213964444e-08,2.430115556e-08,-5.026467995e+03,4.705800000e+02
3.528000e-05,-5.170325009e-09,2.631288889e-07,7.979511111e-09,2.105031111e-08,-5.279562838e+03,3.844000000e+02
4.330000e-05,-3.060666821e-09,2.252266667e-07,5.856622222e-09,1.801813333e-08,-5.322720018e+03,3.030600000e+02
5.140000e-05,-2.138320995e-09,1.676444444e-07,6.388711111e-09,1.341155556e-08,-5.079687806e+03,2.772800000e+02
5.941000e-05,-1.609897273e-09,1.160573333e-07,9.747066667e-09,9.747066667e-09,-4.821617886e+03,2.783700000e+02
7.095000e-05,-1.133415815e-09,9.940222222e-08,5.142311111e-09,7.952177778e-09,-4.532216436e+03,2.295900000e+02
8.707000e-05,-8.047522707e-10,6.827866667e-08,4.841644444e-09,5.462293333e-09,-4.048260386e+03,2.096500000e+02
