time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,2.233558728e-07,6.004222222e-04,1.556177778e-07,6.604644444e-05,1.087625306e+04,5.633000000e+01
6.070000e-06,-1.776671549e-07,2.388933333e-04,8.309333333e-08,2.627826667e-05,-9.385085563e+03,7.704000000e+01
7.080000e-06,-2.347435587e-07,9.570311111e-05,6.341333333e-08,1.052734222e-05,-6.030772342e+03,1.097500000e+02
8.520000e-06,-1.842475683e-07,2.560222222e-05,3.221688889e-08,2.816244444e-06,-5.205834040e+03,1.941100000e+02
1.053000e-05,-1.304987878e-07,2.516488889e-06,2.405333333e-08,2.768137778e-07,-4.602981363e+03,6.401600000e+02
1.255000e-05,-8.999810425e-08,-4.550088889e-07,3.917777778e-08,5.005097778e-08,-4.401449291e+03,-1.495080000e+03
1.456000e-05,-6.122999851e-08,-3.389333333e-07,5.100400000e-08,3.728266667e-08,-4.442004858e+03,-1.419950000e+03
1.744000e-05,-3.815701542e-08,-4.189288889e-08,1.391084444e-08,4.608217778e-09,-4.506752974e+03,-4.235220000e+03
2.146000e-05,-2.292032393e-08,2.172088889e-07,1.470351111e-08,2.389297778e-08,-4.480166179e+03,1.000050000e+03
2.549000e-05,-1.530589574e-08,3.413022222e-07,1.851377778e-08,3.754324444e-08,-4.401850216e+03,5.557600000e+02
2.950000e-05,-1.068696990e-08,3.037644444e-07,1.213964444e-08,3.341408889e-08,-4.384139883e+03,4.705800000e+02
3.528000e-05,-6.749951915e-09,2.631288889e-07,7.979511111e-09,2.894417778e-08,-4.419869092e+03,3.844000000e+02
4.330000e-05,-4.301028492e-09,2.252266667e-07,5.856622222e-09,2.477493333e-08,-4.242574198e+03,3.030600000e+02
5.140000e-05,-3.168992639e-09,1.676444444e-07,6.388711111e-09,1.844088889e-08,-3.907852245e+03,2.772800000e+02
5.941000e-05,-2.471790446e-09,1.160573333e-07,9.747066667e-09,1.276630667e-08,-3.622850948e+03,2.783700000e+02
7.095000e-05,-1.800447363e-09,9.940222222e-08,5.142311111e-09,1.093424444e-08,-3.329020997e+03,2.295900000e+02
8.707000e-05,-1.309921718e-09,6.827866667e-08,4.841644444e-09,7.510653333e-09,-2.925587000e+03,2.096500000e+02
