time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,6.606432466e-06,5.980444444e-04,2.542222222e-07,1.196088889e-04,1.118622742e+03,5.556000000e+01
6.070000e-06,2.633567147e-06,2.414222222e-04,1.750044444e-07,4.828444444e-05,1.529903932e+03,7.525000000e+01
7.080000e-06,1.767644995e-06,9.649777778e-05,1.180444444e-07,1.929955556e-05,1.544149867e+03,1.073700000e+02
8.520000e-06,1.257111308e-06,2.613333333e-05,4.856888889e-08,5.226666667e-06,1.423507511e+03,1.884200000e+02
1.053000e-05,2.262388957e-07,2.648888889e-06,3.818666667e-08,5.297777778e-07,3.137493077e+03,6.085100000e+02
1.255000e-05,-4.108700972e-08,-4.264888889e-07,4.924444444e-08,8.529777778e-08,-7.302400982e+03,-1.535240000e+03
1.456000e-05,1.821882864e-08,-4.945777778e-07,3.509333333e-08,9.891555556e-08,9.803752020e+03,-1.085950000e+03
1.744000e-05,3.173767664e-08,-1.163733333e-07,2.997333333e-08,2.327466667e-08,5.012418852e+03,-2.108180000e+03
2.146000e-05,-3.996829517e-08,1.441777778e-07,2.814222222e-08,2.883555556e-08,-3.041923568e+03,1.292860000e+03
2.549000e-05,-9.165006163e-08,2.538666667e-07,2.421333333e-08,5.077333333e-08,-1.313116756e+03,6.657400000e+02
2.950000e-05,-7.860953781e-08,2.179555556e-07,2.741333333e-08,4.359111111e-08,-1.140218425e+03,5.776700000e+02
3.528000e-05,-3.421954418e-08,1.829333333e-07,2.394666667e-08,3.658666667e-08,-1.473254588e+03,4.820700000e+02
4.330000e-05,-2.749782509e-08,1.574755556e-07,2.627555556e-08,3.149511111e-08,-1.211517018e+03,3.784600000e+02
5.140000e-05,-3.358430761e-08,1.188622222e-07,2.261333333e-08,2.377244444e-08,-7.967317276e+02,3.430400000e+02
5.941000e-05,-3.043113335e-08,1.159288889e-07,2.382222222e-08,2.382222222e-08,-6.683904525e+02,2.740300000e+02
7.095000e-05,-2.041196813e-08,6.903111111e-08,2.053333333e-08,2.053333333e-08,-6.488799013e+02,2.879500000e+02
8.707000e-05,-1.104082506e-08,3.182222222e-08,1.980444444e-08,1.980444444e-08,-6.948530741e+02,3.430600000e+02
