X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,2.183,100.000,0.0,1.0e-06,0.551
0.000,0.000,0.000,6.082,2468.906,0.1,6.4e-04,0.902
0.000,0.000,0.000,5.066,2273.627,0.1,5.9e-04,0.866
0.000,0.000,0.000,8.596,1330.690,0.5,1.0e-06,0.274
0.000,0.000,0.000,0.000,616.713,0.0,1.0e-06,0.104
