time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.662866250e-06,5.980444444e-04,2.542222222e-07,2.990222222e-05,1.239664339e+03,5.556000000e+01
6.070000e-06,1.733029055e-06,2.414222222e-04,1.750044444e-07,1.207111111e-05,2.022195760e+03,7.525000000e+01
7.080000e-06,2.991810649e-07,9.649777778e-05,1.180444444e-07,4.824888889e-06,5.046575146e+03,1.073700000e+02
8.520000e-06,-2.227174965e-07,2.613333333e-05,4.856888889e-08,1.306666667e-06,-4.512730113e+03,1.884200000e+02
1.053000e-05,-2.704697918e-07,2.648888889e-06,3.818666667e-08,1.324444444e-07,-2.785362857e+03,6.085100000e+02
1.255000e-05,-2.412748254e-07,-4.264888889e-07,4.924444444e-08,2.132444444e-08,-2.243506644e+03,-1.535240000e+03
1.456000e-05,-2.173658783e-07,-4.945777778e-07,3.509333333e-08,2.472888889e-08,-1.877637302e+03,-1.085950000e+03
1.744000e-05,-1.750123265e-07,-1.163733333e-07,2.997333333e-08,5.818666667e-09,-1.605899452e+03,-2.108180000e+03
2.146000e-05,-1.169593707e-07,1.441777778e-07,2.814222222e-08,2.814222222e-08,-1.486855277e+03,1.292860000e+03
2.549000e-05,-7.628853313e-08,2.538666667e-07,2.421333333e-08,2.421333333e-08,-1.483949110e+03,6.657400000e+02
2.950000e-05,-5.762496134e-08,2.179555556e-07,2.741333333e-08,2.741333333e-08,-1.402483579e+03,5.776700000e+02
3.528000e-05,-4.613673149e-08,1.829333333e-07,2.394666667e-08,2.394666667e-08,-1.207154153e+03,4.820700000e+02
4.330000e-05,-3.130076263e-08,1.574755556e-07,2.627555556e-08,2.627555556e-08,-1.111284192e+03,3.784600000e+02
5.140000e-05,-2.063380702e-08,1.188622222e-07,2.261333333e-08,2.261333333e-08,-1.102427746e+03,3.430400000e+02
5.941000e-05,-1.516858138e-08,1.159288889e-07,2.382222222e-08,2.382222222e-08,-1.063193579e+03,2.740300000e+02
7.095000e-05,-1.119528773e-08,6.903111111e-08,2.053333333e-08,2.053333333e-08,-9.684207142e+02,2.879500000e+02
8.707000e-05,-8.474430485e-09,3.182222222e-08,1.980444444e-08,1.980444444e-08,-8.288710818e+02,3.430600000e+02
