time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,4.520355670e-06,5.980444444e-04,2.542222222e-07,1.016675556e-04,1.440610490e+03,5.556000000e+01
6.070000e-06,2.601573694e-06,2.414222222e-04,1.750044444e-07,4.104177778e-05,1.542421261e+03,7.525000000e+01
7.080000e-06,1.343689333e-06,9.649777778e-05,1.180444444e-07,1.640462222e-05,1.853902545e+03,1.073700000e+02
8.520000e-06,5.411853212e-07,2.613333333e-05,4.856888889e-08,4.442666667e-06,2.496768325e+03,1.884200000e+02
1.053000e-05,3.563947773e-07,2.648888889e-06,3.818666667e-08,4.503111111e-07,2.317430599e+03,6.085100000e+02
1.255000e-05,2.094057768e-07,-4.264888889e-07,4.924444444e-08,7.250311111e-08,2.465715288e+03,-1.535240000e+03
1.456000e-05,6.788345907e-08,-4.945777778e-07,3.509333333e-08,8.407822222e-08,4.079090198e+03,-1.085950000e+03
1.744000e-05,-1.450799126e-08,-1.163733333e-07,2.997333333e-08,1.978346667e-08,-8.446807276e+03,-2.108180000e+03
2.146000e-05,-2.220733191e-08,1.441777778e-07,2.814222222e-08,2.814222222e-08,-4.500849155e+03,1.292860000e+03
2.549000e-05,-9.895374440e-09,2.538666667e-07,2.421333333e-08,4.315733333e-08,-5.791223985e+03,6.657400000e+02
2.950000e-05,-1.554993308e-08,2.179555556e-07,2.741333333e-08,3.705244444e-08,-3.358555532e+03,5.776700000e+02
3.528000e-05,-2.969311853e-08,1.829333333e-07,2.394666667e-08,3.109866667e-08,-1.619409718e+03,4.820700000e+02
4.330000e-05,-2.519151608e-08,1.574755556e-07,2.627555556e-08,2.677084444e-08,-1.284376091e+03,3.784600000e+02
5.140000e-05,-1.635053325e-08,1.188622222e-07,2.261333333e-08,2.261333333e-08,-1.287404721e+03,3.430400000e+02
5.941000e-05,-1.278501772e-08,1.159288889e-07,2.382222222e-08,2.382222222e-08,-1.191538555e+03,2.740300000e+02
7.095000e-05,-1.143991824e-08,6.903111111e-08,2.053333333e-08,2.053333333e-08,-9.545652707e+02,2.879500000e+02
8.707000e-05,-1.046708153e-08,3.182222222e-08,1.980444444e-08,1.980444444e-08,-7.200184044e+02,3.430600000e+02
