X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.325,100.000,0.0,1.0e-06,0.463
0.000,0.000,0.000,5.241,2698.886,0.1,6.3e-04,0.900
0.000,0.000,0.000,4.255,2486.369,0.1,5.9e-04,0.865
0.000,0.000,0.000,8.004,1932.748,0.6,1.0e-06,0.325
0.000,0.000,0.000,0.000,473.232,0.0,1.0e-06,0.100
