X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,2.066,100.000,0.0,1.0e-06,0.486
0.000,0.000,0.000,5.415,2471.673,0.1,6.4e-04,0.898
0.000,0.000,0.000,4.540,2291.208,0.1,5.9e-04,0.864
0.000,0.000,0.000,4.990,1060.671,0.4,1.0e-06,0.204
0.000,0.000,0.000,0.000,678.441,0.0,1.0e-06,0.106
