time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,2.040495400e-06,5.071244444e-04,1.187724444e-06,4.056995556e-05,2.488783628e+03,6.304000000e+01
6.070000e-06,-5.665075191e-06,1.958888889e-04,6.481644444e-07,1.567111111e-05,-9.333385755e+02,8.797000000e+01
7.080000e-06,9.286972955e-08,7.492977778e-05,3.941466667e-07,5.994382222e-06,1.119058018e+04,1.292000000e+02
8.520000e-06,3.958752869e-06,1.801448889e-05,1.794342222e-07,1.441159111e-06,6.735749093e+02,2.454200000e+02
1.053000e-05,-9.986183214e-07,9.597644444e-07,9.327955556e-08,9.327955556e-08,-1.185342479e+03,1.217280000e+03
1.255000e-05,-1.539005311e-06,-7.059288889e-07,7.820977778e-08,5.647431111e-08,-6.631185821e+02,-1.115540000e+03
1.456000e-05,-4.911403789e-08,-2.562044444e-07,5.891244444e-08,2.049635556e-08,-5.145387665e+03,-1.711420000e+03
1.744000e-05,6.492189968e-07,1.774480000e-07,4.675822222e-08,4.675822222e-08,6.812699077e+02,1.617820000e+03
2.146000e-05,1.555138107e-07,4.686755556e-07,4.466266667e-08,4.466266667e-08,1.250053638e+03,5.989300000e+02
2.549000e-05,-3.581617278e-07,5.153244444e-07,3.965155556e-08,4.122595556e-08,-5.380487704e+02,4.222500000e+02
2.950000e-05,-2.645720651e-07,4.477200000e-07,3.595244444e-08,3.595244444e-08,-5.161288498e+02,3.633800000e+02
3.528000e-05,1.153630158e-07,3.649911111e-07,3.520533333e-08,3.520533333e-08,6.661399173e+02,3.091300000e+02
4.330000e-05,9.034160385e-08,3.587955556e-07,2.946533333e-08,2.946533333e-08,5.572958322e+02,2.221800000e+02
5.140000e-05,-4.420949633e-08,2.764311111e-07,3.105066667e-08,3.105066667e-08,-6.743342892e+02,1.986900000e+02
5.941000e-05,-6.437989156e-08,2.704177778e-07,2.675022222e-08,2.675022222e-08,-4.123108266e+02,1.583600000e+02
7.095000e-05,-1.902190597e-08,1.629977778e-07,2.607600000e-08,2.607600000e-08,-6.914075751e+02,1.651000000e+02
8.707000e-05,2.767944280e-08,1.030284444e-07,2.244977778e-08,2.244977778e-08,3.827704039e+02,1.593600000e+02
