X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.616,100.000,0.0,1.0e-06,0.246
0.000,0.000,0.000,5.065,2497.416,0.1,6.2e-04,0.885
0.000,0.000,0.000,4.269,2274.905,0.1,5.8e-04,0.850
0.000,0.000,0.000,8.317,1240.271,0.6,1.0e-06,0.304
0.000,0.000,0.000,0.000,432.465,0.0,1.0e-06,0.098
