time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,8.354137531e-06,5.071244444e-04,1.187724444e-06,2.535622222e-05,9.724705856e+02,6.304000000e+01
6.070000e-06,3.206931346e-06,1.958888889e-04,6.481644444e-07,9.794444444e-06,1.363902189e+03,8.797000000e+01
7.080000e-06,1.341470301e-06,7.492977778e-05,3.941466667e-07,3.746488889e-06,1.886751407e+03,1.292000000e+02
8.520000e-06,4.471539416e-07,1.801448889e-05,1.794342222e-07,9.007244444e-07,2.882615958e+03,2.454200000e+02
1.053000e-05,-6.453267726e-08,9.597644444e-07,9.327955556e-08,9.327955556e-08,-7.360778447e+03,1.217280000e+03
1.255000e-05,-1.829667394e-07,-7.059288889e-07,7.820977778e-08,3.529644444e-08,-2.742646561e+03,-1.115540000e+03
1.456000e-05,-1.719262875e-07,-2.562044444e-07,5.891244444e-08,1.281022222e-08,-2.231826029e+03,-1.711420000e+03
1.744000e-05,-1.453678680e-07,1.774480000e-07,4.675822222e-08,4.675822222e-08,-1.847570723e+03,1.617820000e+03
2.146000e-05,-1.204141828e-07,4.686755556e-07,4.466266667e-08,4.466266667e-08,-1.482482341e+03,5.989300000e+02
2.549000e-05,-1.002890761e-07,5.153244444e-07,3.965155556e-08,3.965155556e-08,-1.257106313e+03,4.222500000e+02
2.950000e-05,-7.895856916e-08,4.477200000e-07,3.595244444e-08,3.595244444e-08,-1.155725282e+03,3.633800000e+02
3.528000e-05,-5.393512648e-08,3.649911111e-07,3.520533333e-08,3.520533333e-08,-1.105847885e+03,3.091300000e+02
4.330000e-05,-3.741081158e-08,3.587955556e-07,2.946533333e-08,2.946533333e-08,-1.003104641e+03,2.221800000e+02
5.140000e-05,-2.897299694e-08,2.764311111e-07,3.105066667e-08,3.105066667e-08,-8.937649952e+02,1.986900000e+02
5.941000e-05,-2.267023156e-08,2.704177778e-07,2.675022222e-08,2.675022222e-08,-8.268389536e+02,1.583600000e+02
7.095000e-05,-1.573779254e-08,1.629977778e-07,2.607600000e-08,2.607600000e-08,-7.845264852e+02,1.651000000e+02
8.707000e-05,-1.032679462e-08,1.030284444e-07,2.244977778e-08,2.244977778e-08,-7.385834176e+02,1.593600000e+02
