X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.732,100.000,0.0,1.0e-06,0.175
0.000,0.000,0.000,4.656,2384.731,0.1,6.0e-04,0.868
0.000,0.000,0.000,4.051,2192.723,0.2,5.6e-04,0.833
0.000,0.000,0.000,7.258,1582.868,0.5,1.0e-06,0.235
0.000,0.000,0.000,0.000,510.994,0.0,1.0e-06,0.101
