time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,9.038224752e-06,5.071244444e-04,1.187724444e-06,8.621115556e-05,9.227600772e+02,6.304000000e+01
6.070000e-06,3.695970062e-06,1.958888889e-04,6.481644444e-07,3.330111111e-05,1.240768345e+03,8.797000000e+01
7.080000e-06,2.404674529e-06,7.492977778e-05,3.941466667e-07,1.273806222e-05,1.278589661e+03,1.292000000e+02
8.520000e-06,1.643298088e-06,1.801448889e-05,1.794342222e-07,3.062463111e-06,1.210451135e+03,2.454200000e+02
1.053000e-05,3.247307639e-07,9.597644444e-07,9.327955556e-08,1.631599556e-07,2.506655081e+03,1.217280000e+03
1.255000e-05,-2.579881145e-08,-7.059288889e-07,7.820977778e-08,1.200079111e-07,-1.012398465e+04,-1.115540000e+03
1.456000e-05,3.469484152e-08,-2.562044444e-07,5.891244444e-08,4.355475556e-08,6.487020291e+03,-1.711420000e+03
1.744000e-05,4.587197017e-08,1.774480000e-07,4.675822222e-08,4.675822222e-08,3.986102147e+03,1.617820000e+03
2.146000e-05,-4.446756159e-08,4.686755556e-07,4.466266667e-08,7.967484444e-08,-2.880132141e+03,5.989300000e+02
2.549000e-05,-1.098885480e-07,5.153244444e-07,3.965155556e-08,8.760515556e-08,-1.182785897e+03,4.222500000e+02
2.950000e-05,-9.439682015e-08,4.477200000e-07,3.595244444e-08,7.611240000e-08,-1.026004385e+03,3.633800000e+02
3.528000e-05,-3.979496104e-08,3.649911111e-07,3.520533333e-08,6.204848889e-08,-1.354329911e+03,3.091300000e+02
4.330000e-05,-3.204145288e-08,3.587955556e-07,2.946533333e-08,6.099524444e-08,-1.112251139e+03,2.221800000e+02
5.140000e-05,-3.999142445e-08,2.764311111e-07,3.105066667e-08,4.699328889e-08,-7.209542495e+02,1.986900000e+02
5.941000e-05,-3.630184289e-08,2.704177778e-07,2.675022222e-08,4.597102222e-08,-6.040957553e+02,1.583600000e+02
7.095000e-05,-2.417284587e-08,1.629977778e-07,2.607600000e-08,2.770962222e-08,-5.893206127e+02,1.651000000e+02
8.707000e-05,-1.287303802e-08,1.030284444e-07,2.244977778e-08,2.244977778e-08,-6.376600536e+02,1.593600000e+02
