,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,1.3114929640580774e-05,1.8011777848350342e-06,1.9725562002114723e-06,-1.1889280461051099e-06,-2.578531762206345e-07,-1.648123620549901e-09,-1.7038801443968561e-09,2.9580790523724503e-09,-5.19287266343182e-08,-0.0009856869367753888,9.565885660732873e-06,9.979754511963603e-06,-1.1049629724411267e-05,0.00030197377942926855,-0.09383576302069956,4.6198263853945454e-05,3.1323928800014674e-05,-5.793828115893063,0.14689181147312003,-7.94603019647811e-06,-1.5081164250681986e-06,-2.350380223015065e-06,-0.00011675139932918659,-2.9842926051373883e-05
dB/dt tg02,6.1972474631491494e-06,1.144338957421478e-06,1.228120709253377e-06,-1.0593222874779562e-06,-1.0725235065109407e-07,-8.083395476068572e-10,-8.593444542153315e-10,4.86100263165756e-09,-3.6329013418709265e-08,-0.0006738896252374484,4.604621139567818e-06,4.9847215080923744e-06,1.0507767737775783e-05,0.00020401346085027286,-0.14551278370240794,3.931238672087332e-05,2.814915545255167e-05,-4.335787826637071,0.1027091196403205,-3.0606716370501944e-06,-6.261866768195072e-07,-1.1084879191442533e-06,-0.00011507935211306734,-2.0917978488399467e-05
dB/dt tg03,3.2804775411921743e-06,7.810623064861589e-07,8.280922981778425e-07,-7.7029222578133e-07,-4.8130122625569275e-08,-4.4643557216666486e-10,-4.839470521386878e-10,4.142204512283107e-09,-2.617838258431121e-08,-0.0004840209044000683,2.4783835233123924e-06,2.771274995897245e-06,1.4433668134455658e-05,0.0001429916095815977,-0.14425227820403394,3.410014003835377e-05,2.5052722187998615e-05,-2.904435936288435,0.07391582965450634,-1.0902535344389087e-06,-2.650027824728056e-07,-5.698719060765413e-07,-9.214665370995141e-05,-1.5095161643092713e-05
dB/dt tg04,1.6233076063760187e-06,4.96784399286933e-07,5.217014454938717e-07,-4.7431117696082637e-07,-1.8342537495027067e-08,-2.3223447998469094e-10,-2.5493787259595387e-10,2.831454967527194e-09,-1.730676118498776e-08,-0.000324162769157887,1.2328329493108652e-06,1.4280711782361744e-06,1.2291328458078793e-05,9.161120277427534e-05,-0.12118611462789419,2.869895044589043e-05,2.1404337096076662e-05,-1.6896475605260615,0.04873826806553953,-7.862021047239265e-08,-7.018115716322944e-08,-2.546376511127185e-07,-6.219096354874037e-05,-9.994559511757668e-06
dB/dt tg05,6.957607192415169e-07,2.9376956533161247e-07,3.0429636882259133e-07,-3.173265064131053e-07,-3.6773212987411906e-09,-1.060612799708598e-10,-1.200784888671831e-10,2.0729772431233386e-09,-1.0683773912541604e-08,-0.00020490620786094187,5.102433833065871e-07,6.431919431240877e-07,8.985545080120791e-06,5.45647195270436e-05,-0.09272181024629662,2.363432953753884e-05,1.7741122273351785e-05,-1.1253787242440867,0.0299620207704354,3.8123743916824215e-07,2.9968027959931414e-08,-7.958699483047814e-08,-3.950884347833833e-05,-6.178683379066396e-06
dB/dt tg06,3.399272469634876e-07,1.919986545110472e-07,1.9700876445051152e-07,-2.1445110824049183e-07,7.373708737053351e-10,-5.545601603683691e-11,-6.453732721756088e-11,1.4783361245311078e-09,-7.111149371549829e-09,-0.00014015331938214298,2.281212214202758e-07,3.2444480046674084e-07,6.522245612921706e-06,3.5236519922216384e-05,-0.07160869371644624,2.0193637432684288e-05,1.5145372182832862e-05,-0.7589746990847723,0.019854796664540646,4.810438127417427e-07,5.944124337420247e-08,-1.4864955626412112e-08,-2.6457977962889894e-05,-4.1164491602063115e-06
dB/dt tg07,1.9153194303060365e-07,1.3588038404548603e-07,1.3879816501287804e-07,-1.3908923333470193e-07,1.8591058210758673e-09,-3.3337379019722297e-11,-3.9212005721369646e-11,1.0066296008691734e-09,-5.0171432574751655e-09,-0.00010173140029937299,1.0994989722199533e-07,1.8206911040731775e-07,4.812788405645626e-06,2.4218811905820967e-05,-0.05645043719689115,1.7727303340215652e-05,1.3242034699436593e-05,-0.483105630182664,0.013945621614135878,4.7035656730551004e-07,6.518665980978771e-08,9.922181373064524e-09,-1.836277117747468e-05,-2.9060356967827682e-06
dB/dt tg08,9.17725744834041e-08,8.947161719095573e-08,9.08647140306186e-08,-8.254326200052182e-08,2.1758634770067015e-09,-1.7582488888396072e-11,-2.1110981356507215e-11,6.344425962477323e-10,-3.2735719933352897e-09,-6.895588927353637e-05,2.9991553718638636e-08,8.278605115796579e-08,3.2891970322061983e-06,1.52845840338462e-05,-0.04181149182402317,1.5191492745393427e-05,1.1260457817298929e-05,-0.28094292049678427,0.009041178672992856,4.1832534185506594e-07,6.37844406958106e-08,2.381253172357965e-08,-1.1782776275938937e-05,-1.8970261915145804e-06
dB/dt tg09,3.5557952324856674e-08,5.510190047635688e-08,5.542031515644099e-08,-5.100615160453854e-08,1.9484096452215077e-09,-7.759138026985342e-12,-9.958981341336182e-12,4.0811573995574887e-10,-2.0016522788021943e-09,-4.419641081854476e-05,-1.5441925968125988e-08,2.4265350782444318e-08,2.095672538333722e-06,8.980958144692956e-06,-0.029272044206743484,1.2787214604971778e-05,9.364401058280237e-06,-0.17648775330978017,0.005480426475328794,3.4128942058713494e-07,5.73280696436974e-08,2.8394818496888256e-08,-7.1764781283233295e-06,-1.1600920453839522e-06
dB/dt tg10,1.4360686972955551e-08,3.671395735806166e-08,3.654570720372216e-08,-3.6872209973731736e-08,1.5872382958120318e-09,-3.5045908885945153e-12,-5.107064813476404e-12,2.971070713726349e-10,-1.32878449785488e-09,-3.0593896675947885e-05,-3.1871916688086615e-08,7.095101229069737e-10,1.4212587193934882e-06,5.75789308177132e-06,-0.02159641411838264,1.112564687961996e-05,8.048075641187717e-06,-0.13253193548643546,0.0036076119186471403,2.7783521205977697e-07,5.045673232675269e-08,2.760732114400412e-08,-4.775255750257835e-06,-7.699115209186483e-07
dB/dt tg11,5.606857315015883e-09,2.62512344003905e-08,2.5945134736458452e-08,-2.564911451995795e-08,1.2801253942445277e-09,-1.591262275903256e-12,-2.777162986758481e-12,2.1192753628828176e-10,-9.361394267387002e-10,-2.238546905235465e-05,-3.6876621106680446e-08,-9.32212094216705e-09,1.0220696648266834e-06,3.929116274982015e-06,-0.01660774643029671,9.90800871849435e-06,7.082740233823768e-06,-0.09289163418156894,0.0025210625751925135,2.2936843083384686e-07,4.434971888742726e-08,2.5411844789240134e-08,-3.3463926320183957e-06,-5.421377241756467e-07
