X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.327,100.000,0.0,1.0e-06,0.357
0.000,0.000,0.000,5.180,2666.260,0.1,6.3e-04,0.898
0.000,0.000,0.000,4.225,2476.336,0.1,5.9e-04,0.864
0.000,0.000,0.000,7.646,2014.045,0.5,1.0e-06,0.249
0.000,0.000,0.000,0.000,634.614,0.0,1.0e-06,0.105
