X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.580,100.000,0.0,1.0e-06,0.187
0.000,0.000,0.000,4.554,2446.384,0.1,6.0e-04,0.871
0.000,0.000,0.000,3.956,2265.914,0.2,5.6e-04,0.837
0.000,0.000,0.000,7.208,1714.387,0.5,1.0e-06,0.186
0.000,0.000,0.000,0.000,543.096,0.0,1.0e-06,0.102
