time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,4.638163625e-06,5.667555556e-04,5.390222222e-07,9.634844444e-05,1.416111992e+03,5.759000000e+01
6.070000e-06,2.084545053e-06,2.252444444e-04,3.825777778e-07,3.829155556e-05,1.787939836e+03,7.881000000e+01
7.080000e-06,1.129304689e-06,8.878222222e-05,2.533333333e-07,1.509297778e-05,2.081670843e+03,1.135000000e+02
8.520000e-06,5.792353317e-07,2.357333333e-05,1.459022222e-07,4.007466667e-06,2.386192934e+03,2.018300000e+02
1.053000e-05,1.518773418e-07,2.398222222e-06,9.847111111e-08,4.076977778e-07,4.092282749e+03,6.501500000e+02
1.255000e-05,5.651177841e-09,-2.702222222e-07,7.096888889e-08,4.593777778e-08,2.740581470e+04,-2.081550000e+03
1.456000e-05,-2.786755959e-08,-1.857777778e-07,5.845333333e-08,3.158222222e-08,-7.384821332e+03,-2.086340000e+03
1.744000e-05,-4.924677329e-08,1.201422222e-07,4.490666667e-08,4.490666667e-08,-3.739775986e+03,2.063890000e+03
2.146000e-05,-6.501873393e-08,3.699555556e-07,3.953777778e-08,6.289244444e-08,-2.199208345e+03,6.897000000e+02
2.549000e-05,-6.806370761e-08,4.472888889e-07,3.530666667e-08,7.603911111e-08,-1.601209343e+03,4.564900000e+02
2.950000e-05,-6.036671429e-08,3.982222222e-07,3.548444444e-08,6.769777778e-08,-1.359689857e+03,3.865300000e+02
3.528000e-05,-4.619192122e-08,2.904888889e-07,3.038222222e-08,4.938311111e-08,-1.206192430e+03,3.541100000e+02
4.330000e-05,-3.646139793e-08,2.880000000e-07,3.180444444e-08,4.896000000e-08,-1.003782313e+03,2.530700000e+02
5.140000e-05,-3.084523756e-08,2.229333333e-07,2.860444444e-08,3.789866667e-08,-8.432266007e+02,2.255300000e+02
5.941000e-05,-2.575193483e-08,1.932444444e-07,2.577777778e-08,3.285155556e-08,-7.470833877e+02,1.949300000e+02
7.095000e-05,-1.938502447e-08,1.121422222e-07,2.193777778e-08,2.193777778e-08,-6.715989488e+02,2.083900000e+02
8.707000e-05,-1.387256145e-08,7.109333333e-08,2.184888889e-08,2.184888889e-08,-5.967460655e+02,2.007400000e+02
