X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,2.645,100.000,0.0,1.0e-06,0.237
0.000,0.000,0.000,5.135,2278.529,0.1,6.0e-04,0.875
0.000,0.000,0.000,4.487,2119.658,0.2,5.7e-04,0.841
0.000,0.000,0.000,8.148,1098.770,0.5,1.0e-06,0.286
0.000,0.000,0.000,0.000,409.833,0.0,1.0e-06,0.097
