time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,6.674959600e-06,5.667555556e-04,5.390222222e-07,6.234311111e-05,1.110953504e+03,5.759000000e+01
6.070000e-06,1.075668284e-06,2.252444444e-04,3.825777778e-07,2.477688889e-05,2.779125648e+03,7.881000000e+01
7.080000e-06,1.690572707e-06,8.878222222e-05,2.533333333e-07,9.766044444e-06,1.590731610e+03,1.135000000e+02
8.520000e-06,2.147139028e-06,2.357333333e-05,1.459022222e-07,2.593066667e-06,9.962510858e+02,2.018300000e+02
1.053000e-05,-7.538673546e-08,2.398222222e-06,9.847111111e-08,2.638044444e-07,-6.527762320e+03,6.501500000e+02
1.255000e-05,-4.580484859e-07,-2.702222222e-07,7.096888889e-08,2.972444444e-08,-1.463280995e+03,-2.081550000e+03
1.456000e-05,-2.183590065e-08,-1.857777778e-07,5.845333333e-08,2.043555556e-08,-8.688774879e+03,-2.086340000e+03
1.744000e-05,1.741887387e-07,1.201422222e-07,4.490666667e-08,4.490666667e-08,1.610957411e+03,2.063890000e+03
2.146000e-05,-1.234180009e-08,3.699555556e-07,3.953777778e-08,4.069511111e-08,-6.658448456e+03,6.897000000e+02
2.549000e-05,-1.883659028e-07,4.472888889e-07,3.530666667e-08,4.920177778e-08,-8.123134729e+02,4.564900000e+02
2.950000e-05,-1.497963498e-07,3.982222222e-07,3.548444444e-08,4.380444444e-08,-7.418294368e+02,3.865300000e+02
3.528000e-05,-8.671559656e-09,2.904888889e-07,3.038222222e-08,3.195377778e-08,-3.678994497e+03,3.541100000e+02
4.330000e-05,-6.674166571e-09,2.880000000e-07,3.180444444e-08,3.180444444e-08,-3.113606474e+03,2.530700000e+02
5.140000e-05,-4.555420882e-08,2.229333333e-07,2.860444444e-08,2.860444444e-08,-6.502056004e+02,2.255300000e+02
5.941000e-05,-4.704124868e-08,1.932444444e-07,2.577777778e-08,2.577777778e-08,-4.999459965e+02,1.949300000e+02
7.095000e-05,-2.534676163e-08,1.121422222e-07,2.193777778e-08,2.193777778e-08,-5.616588284e+02,2.083900000e+02
8.707000e-05,-4.059054499e-09,7.109333333e-08,2.184888889e-08,2.184888889e-08,-1.353975318e+03,2.007400000e+02
