X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.611,100.000,0.0,1.0e-06,0.192
0.000,0.000,0.000,4.736,2454.345,0.1,6.0e-04,0.874
0.000,0.000,0.000,4.075,2260.676,0.2,5.7e-04,0.840
0.000,0.000,0.000,8.399,1257.292,0.5,1.0e-06,0.300
0.000,0.000,0.000,0.000,407.731,0.0,1.0e-06,0.098
