X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.597,100.000,0.0,1.0e-06,0.195
0.000,0.000,0.000,4.626,2433.542,0.1,6.0e-04,0.874
0.000,0.000,0.000,4.008,2256.732,0.2,5.7e-04,0.840
0.000,0.000,0.000,6.751,1310.912,0.6,1.0e-06,0.255
0.000,0.000,0.000,0.000,499.709,0.0,1.0e-06,0.101
