time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,8.163790637e-06,5.667555556e-04,5.390222222e-07,7.934577778e-05,9.714051580e+02,5.759000000e+01
6.070000e-06,3.479798773e-06,2.252444444e-04,3.825777778e-07,3.153422222e-05,1.270547787e+03,7.881000000e+01
7.080000e-06,2.073326255e-06,8.878222222e-05,2.533333333e-07,1.242951111e-05,1.388377975e+03,1.135000000e+02
8.520000e-06,1.248644715e-06,2.357333333e-05,1.459022222e-07,3.300266667e-06,1.429935110e+03,2.018300000e+02
1.053000e-05,2.495644505e-07,2.398222222e-06,9.847111111e-08,3.357511111e-07,2.938816547e+03,6.501500000e+02
1.255000e-05,-3.166888621e-08,-2.702222222e-07,7.096888889e-08,3.783111111e-08,-8.686540330e+03,-2.081550000e+03
1.456000e-05,-1.761361723e-08,-1.857777778e-07,5.845333333e-08,2.600888889e-08,-1.002705927e+04,-2.086340000e+03
1.744000e-05,-2.078660447e-08,1.201422222e-07,4.490666667e-08,4.490666667e-08,-6.646225523e+03,2.063890000e+03
2.146000e-05,-7.269977567e-08,3.699555556e-07,3.953777778e-08,5.179377778e-08,-2.041440218e+03,6.897000000e+02
2.549000e-05,-1.046463784e-07,4.472888889e-07,3.530666667e-08,6.262044444e-08,-1.202012679e+03,4.564900000e+02
2.950000e-05,-8.953666816e-08,3.982222222e-07,3.548444444e-08,5.575111111e-08,-1.045452399e+03,3.865300000e+02
3.528000e-05,-5.066932756e-08,2.904888889e-07,3.038222222e-08,4.066844444e-08,-1.134045610e+03,3.541100000e+02
4.330000e-05,-3.925544845e-08,2.880000000e-07,3.180444444e-08,4.032000000e-08,-9.555684168e+02,2.530700000e+02
5.140000e-05,-3.923946189e-08,2.229333333e-07,2.860444444e-08,3.121066667e-08,-7.182147986e+02,2.255300000e+02
5.941000e-05,-3.392139386e-08,1.932444444e-07,2.577777778e-08,2.705422222e-08,-6.217176491e+02,1.949300000e+02
7.095000e-05,-2.357707850e-08,1.121422222e-07,2.193777778e-08,2.193777778e-08,-5.894236858e+02,2.083900000e+02
8.707000e-05,-1.431399926e-08,7.109333333e-08,2.184888889e-08,2.184888889e-08,-5.844131893e+02,2.007400000e+02
