X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.886,100.000,0.0,1.0e-06,0.154
0.000,0.000,0.000,4.523,2302.793,0.1,5.9e-04,0.857
0.000,0.000,0.000,4.036,2131.157,0.2,5.5e-04,0.823
0.000,0.000,0.000,7.616,1210.002,0.5,1.0e-06,0.228
0.000,0.000,0.000,0.000,445.032,0.0,1.0e-06,0.099
