,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,5.798173871522965e-06,1.4603533150531485e-06,1.5489421232598967e-06,-2.1059780617514035e-06,-5.2684258459377036e-08,-7.475486989951119e-10,-7.880220260434776e-10,9.103498166903745e-09,-5.0303907442409966e-08,-0.0007223275874677744,4.500370308117314e-06,4.813540192802415e-06,8.391093104028962e-05,0.00029023736061424007,-0.21596616171175642,4.237710100093066e-05,3.0029392976503487e-05,-4.738426490001836,0.15020225935034803,-1.6707807470147673e-06,-4.6454319964604697e-07,-9.093959383248169e-07,-0.00012373812264469995,-2.987899671784998e-05
dB/dt tg02,3.334585395694449e-06,1.5879282912458243e-06,1.6355029369974193e-06,-1.386920401672568e-06,-2.183172339837481e-08,-3.5747182069563123e-10,-4.143405109067378e-10,7.2494203907277165e-09,-3.2997662380254795e-08,-0.0004729675966605471,2.0634297565249626e-06,2.4728768692689735e-06,-0.0002916585861175088,0.00018452210890711204,-0.19004940271897627,3.525786643126577e-05,2.527382600691916e-05,-15.75332041250817,0.09840608076217598,-4.834588957986089e-07,-1.1777979158572566e-07,-4.191168357210901e-07,1.863542620776399e-05,-1.9637472285355303e-05
dB/dt tg03,1.3356691470079386e-06,6.534284013251713e-07,6.792300411735958e-07,-8.392202421335444e-07,-4.067967971021804e-09,-2.148006211442288e-10,-2.372871083974318e-10,4.085408975315458e-09,-2.296926649663591e-08,-0.0003361450108777146,1.1848925365608981e-06,1.3916729495312345e-06,1.7727627350810574e-05,0.00012515348548565477,-0.15909773267009686,3.025353814656052e-05,2.1788605679776714e-05,-2.7338083429865665,0.06835313796826382,1.6734446478373985e-07,-1.1404717453006488e-08,-1.9770112027353657e-07,-4.0885831979985216e-05,-1.3688537915395371e-05
dB/dt tg04,1.6858552818997994e-07,6.067553712559983e-09,1.823741072275301e-08,-4.4115064753697756e-07,4.439247721507087e-09,-1.2863294267034118e-10,-1.2616632746842739e-10,1.7518427955859478e-09,-1.4873224190942439e-08,-0.00022498276136092955,6.668280387809399e-07,7.202495213456993e-07,0.00021784315454557334,7.865857713243485e-05,-0.12225588689681,2.5299093089711466e-05,1.8230752499625058e-05,5.959403203278785,0.044098427543444986,4.936297215044856e-07,3.689188913432386e-08,-6.884254146072515e-08,-7.894589177963765e-05,-8.875437800458926e-06
dB/dt tg05,3.231567225372958e-07,3.443246005441056e-07,3.5090743224729065e-07,-3.025955460675399e-07,2.468081621335061e-09,-5.280002417825816e-11,-6.496405175241754e-11,1.7396619835447844e-09,-9.024049429975536e-09,-0.00013826574715506036,2.148226395548424e-07,3.404244127865773e-07,-4.892057761062365e-05,4.599566634219724e-05,-0.08831133180587716,2.0766898388123982e-05,1.4905879973289927e-05,-2.919368215623356,0.02662283734746984,4.5946142645787213e-07,7.887040811894558e-08,-6.281409693354396e-09,-1.3250556679351843e-07,-5.391954322092523e-06
dB/dt tg06,2.401104473444349e-07,3.1418921511199496e-07,3.17822626310709e-07,-2.040677377896195e-07,2.0830487801042964e-09,-2.555953407154323e-11,-3.703097232882732e-11,1.3154272374524462e-09,-5.958362472136489e-09,-9.334713214292963e-05,6.094808000413616e-08,1.7442992296154666e-07,-7.858920715159537e-05,2.941916579220772e-05,-0.0663058874643218,1.773956069900939e-05,1.2658881617690147e-05,-3.59031536464244,0.01748480867824777,4.2224656317632345e-07,8.294434394687363e-08,1.7139936211726506e-08,1.2398312928299442e-05,-3.5628144087415652e-06
dB/dt tg07,2.228996517029321e-08,1.1452444600505739e-07,1.1617687112226358e-07,-1.2098610033892566e-07,2.8293189762083897e-09,-1.8373487394900316e-11,-2.208373158887866e-11,6.987459398169713e-10,-4.196320278213733e-09,-6.820953407788538e-05,2.8368166712823362e-08,9.153231838648756e-08,3.3361101053063903e-07,2.016826776176823e-05,-0.051481336103489386,1.558904550741057e-05,1.1052525794115929e-05,-0.48288131812024976,0.012245693769351165,4.051019283985469e-07,7.34477991622065e-08,2.6821865602306845e-08,-5.408464536073491e-06,-2.5099754603457174e-06
dB/dt tg08,-8.243761488941217e-08,6.452415118827248e-09,6.8882336154542975e-09,-6.359888631784944e-08,2.780942372735659e-09,-1.185854399153543e-11,-1.151894962975545e-11,3.0587994817812365e-10,-2.735256022454143e-09,-4.647059759073718e-05,5.253415595920058e-10,3.4392478497691216e-08,3.72392883312716e-05,1.2692710119091767e-05,-0.03758639822029151,1.3386067382593885e-05,9.399030301282494e-06,1.037734352902784,0.007919897202947121,3.534201132217621e-07,6.324579077682142e-08,3.0482362838474775e-08,-1.2833815353892813e-05,-1.6362111517679103e-06
dB/dt tg09,-3.897795070210501e-08,2.8545921397586583e-08,2.853133868069105e-08,-4.0653583933432125e-08,1.7906048839533267e-09,-4.801835147066335e-12,-5.6451038082565554e-12,2.346454581384566e-10,-1.6709423259760025e-09,-2.9456888111254413e-05,-3.128959783088109e-08,3.5095208267985834e-09,1.018544790318968e-05,7.420395825504234e-06,-0.025992656807896853,1.13018308275551e-05,7.828985185322331e-06,0.17988754302389312,0.004789122865908574,2.703345748604852e-07,5.502355358083094e-08,2.8686372328891236e-08,-4.482958439099966e-06,-9.992495787139786e-07
dB/dt tg10,1.5463615028612553e-08,6.418361942455218e-08,6.40449892734169e-08,-3.3725619306058204e-08,9.875475802636979e-10,-7.735303513952128e-13,-3.231101577249739e-12,2.5166441342481465e-10,-1.109153312476534e-09,-2.0011349351011903e-05,-4.796485725460245e-08,-7.938977980859206e-09,-1.7967286923425648e-05,4.73399997938788e-06,-0.01903371088635366,9.862826162311405e-06,6.7440323028819246e-06,-0.7731035863530784,0.003148602521228625,2.0670707684209417e-07,4.881881743253007e-08,2.543245978511947e-08,3.378196109623957e-06,-6.62879304961801e-07
dB/dt tg11,7.92868931428106e-09,4.640208718025649e-08,4.615186615902591e-08,-2.3423223288347646e-08,7.72541505463245e-10,8.742617952063039e-14,-1.7569457326848676e-12,1.7943733790952175e-10,-7.820777148113658e-10,-1.4592012600755956e-05,-4.7132750147809707e-08,-1.3499502184287207e-08,-1.32020814993221e-05,3.220430001207415e-06,-0.014545685680068754,8.808604363939124e-06,5.9505339190664285e-06,-0.5628812921274572,0.0021991831594987046,1.695329405419962e-07,4.2313098000589596e-08,2.274354500448136e-08,2.5375089986954633e-06,-4.669934198356432e-07
dB/dt tg12,-2.840091179312902e-08,2.0919124976068664e-09,1.7260830144738972e-09,-1.0005460869909263e-08,7.858924370723939e-10,-3.374992977283266e-13,-4.806020742182343e-13,5.605279154144368e-11,-5.096649150136537e-10,-1.0110082417062388e-05,-3.794375922204311e-08,-1.7048569455151626e-08,7.064788211801499e-06,2.003551537442453e-06,-0.010418794176980205,7.689984782295893e-06,5.111086122788955e-06,0.2008221998315901,0.0014141021218908405,1.3714632551567018e-07,3.42765580581744e-08,1.9652238660635488e-08,-2.3254519824399685e-06,-3.03854022941894e-07
dB/dt tg13,-2.161088234496929e-08,-6.777902470143652e-10,-1.0379736795622617e-09,-5.526544802299906e-09,5.429732877307621e-10,1.8912550464255886e-13,9.038078667007713e-14,2.9885176689479624e-11,-3.112245729325709e-10,-6.508565327757674e-06,-3.49847304884456e-08,-1.723820821358304e-08,5.516359306410852e-06,1.1517205627962565e-06,-0.007079515196943592,6.597824734708525e-06,4.295385790763139e-06,0.16623712589054976,0.0008487862113067447,1.0068590120691503e-07,2.7755712088747776e-08,1.6001510799519957e-08,-1.7115480004906005e-06,-1.8510857889717518e-07
dB/dt tg14,-4.393008770116785e-09,9.742032538490075e-09,9.426733252865224e-09,-5.297038795289457e-09,3.0799924501485086e-10,7.777919554948137e-13,2.2470766427867558e-13,4.161163743236449e-11,-2.0578611686119164e-10,-4.430277981660165e-06,-3.425113483998793e-08,-1.5958158331436244e-08,-1.8866429165652097e-06,7.192658141619511e-07,-0.005108018791211317,5.808568463480192e-06,3.710275205143e-06,-0.0903439876310707,0.0005523672413329997,7.467680024864369e-08,2.3521505382241542e-08,1.3186304345454133e-08,2.853231756203695e-07,-1.220915201156563e-07
dB/dt tg15,-1.3487682675417023e-10,1.0154507013917505e-08,9.865981297923482e-09,-4.2336453560354955e-09,2.0793016192885435e-10,8.875844946520799e-13,3.0295450639545617e-13,3.630919740942805e-11,-1.4484582738392174e-10,-3.220104775336857e-06,-3.1685115566195206e-08,-1.4723935494080837e-08,-3.079476177423493e-06,4.799398662480026e-07,-0.0038659969654069237,5.214608901623671e-06,3.2738018881923955e-06,-0.1269219856362199,0.0003829067199803722,5.8545547490641424e-08,2.0159073866759182e-08,1.115430869183736e-08,6.47086153906911e-07,-8.571350016146355e-08
