,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,5.365041295762586e-06,8.126944575387869e-07,8.984852239198808e-07,-1.9525185401245933e-06,-5.563897032719104e-08,-7.663382186143809e-10,-8.242821335967647e-10,2.7840068751508257e-09,-3.713718518963364e-08,-0.0007049829959724105,4.6944171487050705e-06,5.1209414889438904e-06,-8.600966152865465e-08,0.00023906820132887113,-0.1257998170944559,4.521118579044133e-05,3.2370271002722525e-05,-4.289541228926341,0.1278888389373845,-2.2080682530656387e-06,-4.879133185255379e-07,-9.954544696139046e-07,-4.613727371530247e-05,-2.403305385125963e-05
dB/dt tg02,3.091368912822384e-06,1.2265272317223535e-06,1.3002582780237749e-06,1.584414038644723e-06,-2.304317728334179e-08,-3.773171050833773e-10,-4.1933031328562697e-10,3.751326108758639e-09,-2.453621780495617e-08,-0.0004659406981873623,2.2190263542803674e-06,2.5818190464698228e-06,-4.960722105088989e-05,0.00015280137878640878,-0.11800991699660113,3.761581563415589e-05,2.7350185837835254e-05,-0.5054447222816887,0.0844306315090796,-7.653781209982042e-07,-1.348704235880372e-07,-4.4239671341764233e-07,2.0856832922225418e-05,-1.5911387162575817e-05
dB/dt tg03,1.1632458443632852e-06,4.4213007699653613e-07,4.686060746931636e-07,-5.677331051042379e-07,-4.707638131915669e-09,-2.2034060380762128e-10,-2.462514400331305e-10,1.8374612580773241e-09,-1.7151124212126798e-08,-0.0003336981925948327,1.2345493556251158e-06,1.4708024617298028e-06,-1.1997425717940683e-06,0.00010397125533204928,-0.10265421101046562,3.225779745755449e-05,2.3595497786072653e-05,-1.5864214630555658,0.058824914189028535,1.4551707935698164e-08,-1.1675768185646969e-08,-2.1558523934175773e-07,-1.6080060083949286e-05,-1.1133712350959285e-05
dB/dt tg04,4.295118344889749e-08,-1.0767589607548944e-07,-1.117673266701278e-07,-1.9734364836986056e-06,4.200122175414335e-09,-1.2450196300077754e-10,-1.3780318226861863e-10,3.6821988244419063e-10,-1.1122173438261904e-08,-0.0002250632371667524,6.467590001251761e-07,7.807997992432859e-07,3.0467575982389762e-05,6.535263853283142e-05,-0.08115644251392035,2.6945413208220174e-05,1.973389806529307e-05,-2.23309436545166,0.03794504496903144,4.0830185513898845e-07,4.694893099819192e-08,-8.428284957167745e-08,-3.961856036932495e-05,-7.226059788357283e-06
dB/dt tg05,2.449613484849005e-07,2.7819345013995954e-07,2.889016651099244e-07,2.0872082057544175e-07,2.676675747079243e-09,-5.425883097682574e-11,-6.365351780049513e-11,1.0252341354523722e-09,-6.731087289962754e-09,-0.0001393676201081609,2.2261429396097305e-07,3.4150694504361037e-07,-7.2288092369713725e-06,3.798676173112269e-05,-0.059158337884411175,2.2085614878184047e-05,1.61257370338232e-05,-0.2557550346902632,0.02287022868129441,3.8573955586335515e-07,8.289934233378895e-08,-2.941951068686138e-09,1.4367480044487701e-06,-4.380577195142587e-06
dB/dt tg06,1.8652969686487302e-07,2.7280904742053254e-07,2.827386975144377e-07,5.012393078235442e-07,2.3538109206802276e-09,-2.7392444164646088e-11,-3.381621368913403e-11,8.896593373063837e-10,-4.431979417973285e-09,-9.468055691771126e-05,6.91088593841556e-08,1.639207993128898e-07,-1.1292103219362251e-05,2.416138279855049e-05,-0.044814747656109065,1.8836256217238534e-05,1.367317348378232e-05,0.11797078965016529,0.014977625798540523,3.6072317353295253e-07,8.591685949279923e-08,2.3525693383875805e-08,7.5354231488987684e-06,-2.886733496331673e-06
dB/dt tg07,-1.8849928843118094e-08,8.89377048649707e-08,9.060701118282113e-08,-7.412899546946156e-08,3.0288403002999623e-09,-1.7881314137770437e-11,-2.1692407980371685e-11,3.989787034957252e-10,-3.1156052593970107e-09,-6.954554103454102e-05,2.1963078328261065e-08,8.889469359089981e-08,2.0983214327788074e-07,1.6509038816110324e-05,-0.035225137662644734,1.652707906435441e-05,1.1913502138749066e-05,-0.2424594118528425,0.010452817456602537,3.578200905979814e-07,7.812648707314127e-08,2.975837023670767e-08,-2.4390139519485695e-06,-2.029028652579832e-06
dB/dt tg08,-1.124235245661015e-07,-7.860032255507334e-09,-1.0399229763156537e-08,-3.291788510999095e-07,2.9297575615626032e-09,-1.0248237175476302e-11,-1.2373426359042858e-11,1.117105581578651e-10,-2.0252600448122203e-09,-4.7684053340149646e-05,-1.2720254858136744e-08,3.487216160012856e-08,5.528735071824642e-06,1.03393012404025e-05,-0.026041074780130916,1.416332739581467e-05,1.0104503463690919e-05,-0.37196220469204644,0.006728624466855278,3.179509445482146e-07,6.833458187631024e-08,3.170071991874202e-08,-6.683904250099009e-06,-1.318401562663927e-06
dB/dt tg09,-5.800740302328798e-08,2.0064866513266174e-08,1.9213033405078607e-08,-1.0308209924128465e-07,1.917558088008734e-09,-4.082668821018655e-12,-5.573204082435847e-12,1.254468546033467e-10,-1.231138831305675e-09,-3.0443248061179236e-05,-3.8852294508265796e-08,8.234608421818873e-10,1.599774901894539e-06,5.988847742107799e-06,-0.018143422111340485,1.1929805783913229e-05,8.39124740740095e-06,-0.1508900820860307,0.004046403361189837,2.418184659598495e-07,5.8488515553750095e-08,3.0681063198325603e-08,-2.3025960988875294e-06,-8.012030650084525e-07
dB/dt tg10,3.61436511897926e-09,5.807685642025122e-08,5.937447693344815e-08,1.1954292964231242e-07,1.0965029065778908e-09,-1.0550199047992024e-12,-2.3194535289960447e-12,1.8761215853841745e-10,-8.128547251571814e-10,-2.080206362888244e-05,-4.90979681213391e-08,-1.2909130814276304e-08,-2.455219435120412e-06,3.779665925386522e-06,-0.013324294974540355,1.0389654010626561e-05,7.209549469470339e-06,0.044484952164885995,0.002647753370153833,1.822352549719382e-07,5.076048574653986e-08,2.8119856561897722e-08,1.885953380708613e-06,-5.288651539634925e-07
dB/dt tg11,-7.637986282646388e-10,4.2268390514677545e-08,4.3055215093598117e-08,8.845640206791278e-08,8.58012892136858e-10,-1.1056007133871618e-13,-1.0760744469846684e-12,1.3581708342524345e-10,-5.712659090647722e-10,-1.5248527301565983e-05,-4.8455242290720015e-08,-1.746541390095019e-08,-1.7919050807550284e-06,2.5530396886755566e-06,-0.010251992194899081,9.262300459560859e-06,6.345526338855411e-06,0.034620912722848264,0.0018413271250355048,1.4989308114558483e-07,4.3973348289217836e-08,2.489660285276368e-08,1.407608091987627e-06,-3.7128137346184067e-07
