time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,6.986485754e-06,5.118533333e-04,3.666000000e-07,5.630386667e-05,1.059641282e+03,6.060000000e+01
6.070000e-06,3.946869487e-06,1.960400000e-04,2.593066667e-07,2.156440000e-05,1.148669240e+03,8.504000000e+01
7.080000e-06,2.509387233e-06,7.507066667e-05,1.478360000e-07,8.257773333e-06,1.202017438e+03,1.248200000e+02
8.520000e-06,1.502264271e-06,1.859866667e-05,7.533066667e-08,2.045853333e-06,1.242933147e+03,2.324000000e+02
1.053000e-05,7.802674328e-07,1.011746667e-06,4.186000000e-08,1.112921333e-07,1.351455390e+03,1.136680000e+03
1.255000e-05,4.491224375e-07,-6.220933333e-07,4.815200000e-08,6.843026667e-08,1.457791037e+03,-1.173780000e+03
1.456000e-05,2.881861032e-07,-4.463333333e-07,5.044000000e-08,4.909666667e-08,1.529773050e+03,-1.143260000e+03
1.744000e-05,1.617783061e-07,-1.087493333e-08,1.825200000e-08,1.196242667e-09,1.664001308e+03,-1.006598000e+04
2.146000e-05,7.346686887e-08,2.383333333e-07,2.279333333e-08,2.621666667e-08,1.993275997e+03,9.091200000e+02
2.549000e-05,3.164276459e-08,3.104400000e-07,2.291466667e-08,3.414840000e-08,2.623485376e+03,5.726100000e+02
2.950000e-05,1.291856661e-08,2.976133333e-07,2.334800000e-08,3.273746667e-08,3.736787553e+03,4.613700000e+02
3.528000e-05,2.045917788e-09,2.567066667e-07,1.806133333e-08,2.823773333e-08,9.474106026e+03,3.780400000e+02
4.330000e-05,-5.152123915e-09,2.031466667e-07,1.465013333e-08,2.234613333e-08,-3.638094366e+03,3.140500000e+02
5.140000e-05,-8.159924360e-09,1.745466667e-07,1.799200000e-08,1.920013333e-08,-2.011941582e+03,2.610600000e+02
5.941000e-05,-8.713854275e-09,1.395680000e-07,1.546826667e-08,1.546826667e-08,-1.512766404e+03,2.381000000e+02
7.095000e-05,-7.956145491e-09,9.058400000e-08,1.125973333e-08,1.125973333e-08,-1.195699854e+03,2.362400000e+02
8.707000e-05,-6.593404005e-09,4.806533333e-08,1.095813333e-08,1.095813333e-08,-9.634384052e+02,2.562100000e+02
