,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,6.240799956479684e-06,1.65415889034923e-06,1.7527629137783661e-06,-2.275306636520395e-06,-5.5929801611432266e-08,-7.635020217564512e-10,-7.974106531916737e-10,1.1435500052145143e-08,-6.129437373725025e-08,-0.0007105853918812443,4.639156015802986e-06,4.939448272353017e-06,5.613373482851721e-05,0.00032133101276794583,-0.16701645909382093,4.3823626973778664e-05,3.1713269114380336e-05,-7.461482379677974,0.16037793510600573,-1.9351201567069364e-06,-4.828539229716969e-07,-9.382724123066892e-07,0.0010526151475228228,-3.326167903745675e-05
dB/dt tg02,3.239287144294164e-06,1.6968742023433467e-06,1.724001399831083e-06,-1.2596058017032626e-06,-1.8108934567810444e-08,-3.12910534829831e-10,-4.1328413324922365e-10,8.102204702967939e-11,-3.9940342571848515e-08,-0.0004710516929781252,1.7743250519741207e-06,2.4221686005904987e-06,1.5482489233388632e-05,0.00020216706573284352,-0.1539232785205929,3.641264279480794e-05,2.659242887497958e-05,-7.665384836329785,0.10428768720187162,-5.073282610387899e-07,-6.68201051208305e-08,-4.176260089593448e-07,0.0006484541001055873,-2.1698683755565982e-05
dB/dt tg03,1.436629814518286e-06,7.226540877607386e-07,7.494420684230711e-07,-8.954708919170116e-07,-4.540253181691787e-09,-2.1497820616006635e-10,-2.382582792367226e-10,4.304059534138022e-09,-2.849114977417987e-08,-0.0003335406801658838,1.1920048096323365e-06,1.410044699458669e-06,2.5802233635642857e-05,0.00014120154261133036,-0.1290996032328292,3.1220561333166414e-05,2.2922180102126214e-05,-3.144079462916402,0.07435992380888756,8.825668170296254e-08,-9.116169567882327e-09,-2.001907115563519e-07,0.00045349727589397815,-1.5514077276683727e-05
dB/dt tg04,4.1024394280748456e-07,4.858176296398102e-08,7.620390231092582e-08,-6.143829326949733e-07,1.0663502599352422e-09,-1.592937091675434e-10,-1.2932262163705923e-10,6.878212635155734e-09,-1.9029934746162058e-08,-0.00022175656438614774,8.765354663169137e-07,7.908566419581888e-07,3.050151161206944e-05,9.231114547865257e-05,-0.09888147125246172,2.608339240587514e-05,1.9173066372349827e-05,-0.031078949579288525,0.04960498242349072,3.686011817664263e-07,5.588939844998955e-09,-7.5805490398199e-08,0.0002989459489520821,-1.038811220423443e-05
dB/dt tg05,3.0948559319611216e-07,3.6871841651691436e-07,3.717866318644847e-07,-2.8591460547283785e-07,3.05977242823853e-09,-4.550841490516773e-11,-6.503555259254712e-11,5.450905487439306e-10,-1.1280394320755827e-08,-0.00013863695234627715,1.64680922517259e-07,3.3120410405700464e-07,6.824611037771567e-06,5.231444211695235e-05,-0.07311641328895044,2.1380210922192718e-05,1.5625593804012255e-05,-1.5580278421402776,0.029206397143005006,4.282639877926826e-07,8.920039009347555e-08,-3.995365739517271e-09,0.00016622155287577541,-6.157976490646488e-06
dB/dt tg06,1.8888985267900362e-07,3.2985758546405647e-07,3.2786985733879745e-07,-1.614370648495668e-07,3.1597522721420524e-09,-1.4079829901903701e-11,-3.6586225398667766e-11,-5.793622752603969e-10,-7.407285489740787e-09,-9.434904147314313e-05,-1.8307642086161243e-08,1.543950204169312e-07,1.5153292522280703e-06,3.317065464446532e-05,-0.05541193427250107,1.8245144944372625e-05,1.3251580770253509e-05,-1.4109789370274055,0.019068324821736263,4.0850905116498306e-07,9.758444982363979e-08,2.07259308230003e-08,0.00010500885468776572,-4.045105808449755e-06
dB/dt tg07,3.393930388792726e-08,1.256486368265091e-07,1.2727726963715918e-07,-1.2754904311533957e-07,2.7796272068103064e-09,-1.8379890892348854e-11,-2.2447648036887657e-11,6.877594144439702e-10,-5.359923495068824e-09,-6.851262056683567e-05,2.686360713083378e-08,9.311851241382503e-08,4.6959228013348866e-06,2.3615865899856297e-05,-0.042840638568478424,1.6021860930233985e-05,1.1568789201432753e-05,-0.4823020402930703,0.013757705122868476,3.732491691254436e-07,7.513854830769235e-08,2.7950164618819902e-08,7.63600352858579e-05,-2.931119886634733e-06
dB/dt tg08,-4.262006931499391e-08,1.402680249065618e-08,1.6972842754389273e-08,-9.198434871706639e-08,2.210446499656886e-09,-1.7345585991046398e-11,-1.2357801184943247e-11,1.1708691437526515e-09,-3.591584599823273e-09,-4.6431926723755084e-05,3.6102235463424305e-08,4.658684569157438e-08,5.46211887513704e-06,1.5476272407070034e-05,-0.031207862914280023,1.3744699885500365e-05,9.832954077976227e-06,0.022878435071277372,0.009175463450284638,3.166665107923182e-07,5.859338846093902e-08,3.018087061779434e-08,5.1380724779115325e-05,-1.966384969836855e-06
dB/dt tg09,-2.609417339450731e-08,3.323888544301414e-08,3.385011610538157e-08,-4.9401461601127184e-08,1.6330085724931236e-09,-6.346056053657678e-12,-6.0216726011996655e-12,4.636352867941993e-10,-2.1837619965649436e-09,-2.968139094645497e-05,-2.2295504421314364e-08,7.002414115559889e-09,2.5289053438811777e-06,8.997028326208431e-06,-0.021779940726106985,1.1590237716734009e-05,8.17870271779337e-06,-0.09291870503988237,0.005523345225447663,2.482771101058013e-07,5.4419356280121565e-08,2.9212484594182418e-08,3.032212076850181e-05,-1.1949816076039037e-06
dB/dt tg10,1.5343122063285772e-09,6.712418881102034e-08,6.572617061145772e-08,-2.3144242659813013e-08,1.2537199051209042e-09,1.8869178151107607e-12,-3.0331373262074513e-12,-1.7627612226840122e-10,-1.4076685025100106e-09,-2.0493139613529615e-05,-6.721812885239893e-08,-1.3906816275988743e-08,9.370429617959558e-08,5.483131192335059e-06,-0.016161851045780655,1.010336804063674e-05,7.035156987149558e-06,-0.27717329523973144,0.0035159562389566594,1.9776187671842306e-07,5.263474352738656e-08,2.7008427731423908e-08,1.853531447598584e-05,-7.688709629651557e-07
dB/dt tg11,-2.565410313413475e-09,4.853606584927227e-08,4.73587486004337e-08,-1.5551147745517304e-08,9.716721595861187e-10,2.0464355894448072e-12,-1.5987877486272891e-12,-1.3427893264029883e-10,-9.96093862314925e-10,-1.4985153549039883e-05,-6.149813006978173e-08,-1.812060143049659e-08,3.834894162840198e-08,3.7501083068490084e-06,-0.012392580245497574,9.015139206284977e-06,6.202184978559597e-06,-0.19888550684287876,0.002466466903522718,1.6214347121706128e-07,4.52047980847123e-08,2.4035144205419783e-08,1.2998497063726291e-05,-5.436930331309015e-07
dB/dt tg12,-2.1324954741995306e-08,3.720765683305322e-09,3.798286847609924e-09,-1.512878406233845e-08,6.871986591152122e-10,-1.394179947259456e-12,-6.551767419237674e-13,2.1912668020749156e-10,-6.841619139937334e-10,-1.0243056739169757e-05,-3.1763880122830544e-08,-1.519961401339278e-08,1.0394315836190695e-06,2.552391618292003e-06,-0.008821909286470583,7.861356837824429e-06,5.32316827829161e-06,0.008998191273311244,0.0016851295295679841,1.264434535922124e-07,3.369180808443728e-08,1.999288750730879e-08,9.399351798437423e-06,-3.737491730076053e-07
dB/dt tg13,-1.6384840266010333e-08,3.713150516151156e-10,3.549769930194875e-10,-9.400065513907972e-09,4.6841537019411e-10,-6.224936259726609e-13,-2.5294086656063636e-14,1.571979689901515e-10,-4.224566123044032e-10,-6.610730402091614e-06,-3.028556343876627e-08,-1.5966459029416395e-08,7.155610614000887e-07,1.503821559248033e-06,-0.006022716309804609,6.735174434952993e-06,4.466971693545774e-06,0.016173100923414115,0.0010262416046867965,9.309620576737641e-08,2.7296609845405996e-08,1.6289534612523418e-08,5.820420861892747e-06,-2.3041292272634184e-07
