,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,7.5187975093118175e-06,1.4019792519344697e-06,1.5206758256909413e-06,-1.8635983259149006e-06,-8.913467387554576e-08,-9.467364931212162e-10,-1.0388228731050134e-09,6.682464786837617e-09,-5.206228506335967e-08,-0.0007659122545000518,5.611870176965813e-06,6.289689593501054e-06,-1.9014551861265962e-05,0.00030172306667827325,-0.06569582688566727,6.607478062163029e-05,4.899908150338062e-05,-5.850889418210016,0.15549192931039377,-4.350029414313949e-06,-6.883044783737831e-07,-1.3595201378741358e-06,-4.171503418701776e-05,-3.088635823086625e-05
dB/dt tg02,4.133266033006161e-06,1.393082430713883e-06,1.4541434326522888e-06,-1.0775528557166537e-06,-3.945685942903044e-08,-5.041364154075732e-10,-5.867046199835838e-10,5.3485419210572846e-09,-3.4489850713265367e-08,-0.000510970590526154,2.875051611477357e-06,3.46787782302417e-06,1.926184493504832e-05,0.00019367191845606928,-0.07690593561504493,5.473602736124104e-05,4.114120027938138e-05,-5.49534661696706,0.10285938298225258,-1.77083259996327e-06,-2.420874845404344e-07,-6.902309745231256e-07,5.755649899792869e-07,-2.0497027634418924e-05
dB/dt tg03,1.8156153297356143e-06,6.479402432250797e-07,6.810125206232113e-07,-7.859586829871639e-07,-1.232969333895626e-08,-2.7039523325852563e-10,-3.104788645290314e-10,3.5391135044081068e-09,-2.41095263922859e-08,-0.0003697008082738652,1.4583938200394818e-06,1.7964868005835829e-06,-1.3887117871413783e-06,0.00013183989455431807,-0.07392160537361374,4.6756881039368534e-05,3.5331788696186286e-05,-2.4725479430462975,0.07175846176091365,-4.1613288550446036e-07,-2.2379654578672397e-08,-2.8974159067960465e-07,-1.444992528360102e-05,-1.4347998280330763e-05
dB/dt tg04,4.580084175757119e-07,1.205475099806816e-07,1.3640532824719834e-07,-5.465526180342131e-07,1.4728763583431865e-09,-1.2677835306762256e-10,-1.3627253224914577e-10,2.0239102455489258e-09,-1.56272304601985e-08,-0.0002517092290921207,6.051282817013334e-07,7.529283521787027e-07,-1.5872900572417766e-05,8.286496061082264e-05,-0.06200761800074706,3.8866809720260524e-05,2.939295615025671e-05,-0.36830967576390333,0.04635133926215899,2.8343750051181266e-07,9.005371956221903e-08,-5.2793361639920416e-08,-2.3793535879746906e-05,-9.312815469994424e-06
dB/dt tg05,4.296320150554529e-07,3.2461644243158427e-07,3.3213274677632465e-07,-2.637262244593219e-07,1.1326074674553277e-09,-7.161276320609311e-11,-8.850953711535704e-11,1.532676606633647e-09,-9.489816404574246e-09,-0.00015616393629731883,2.8881128816410095e-07,4.551077590694014e-07,4.579961305478823e-06,4.849167494005296e-05,-0.04564785316627893,3.1672814174792504e-05,2.3864576330291034e-05,-1.154947170449006,0.02799715078322972,3.1568748621343534e-07,1.0281040957618816e-07,-1.3346989396118511e-08,-9.699313913610343e-07,-5.6616056237725795e-06
dB/dt tg06,2.8695708400083335e-07,2.7951767328582754e-07,2.8322176257662663e-07,-1.5312195563164929e-07,1.5170744015573375e-09,-4.204568405715344e-11,-5.5854644285574554e-11,1.0950950643746669e-09,-6.2603693482642605e-09,-0.00010643236130999089,1.280029869171183e-07,2.6434203205608185e-07,6.756713662783595e-06,3.0979571149508286e-05,-0.03496733180021064,2.6878700702331138e-05,2.0133478958019088e-05,-0.991647937109592,0.018368206672960935,3.250582150653427e-07,1.0326272313144823e-07,1.4352905430944073e-08,2.9230885389613787e-06,-3.7374260438747438e-06
dB/dt tg07,5.930020990789337e-08,1.2023592582147054e-07,1.2179312152402604e-07,-1.2012675882010352e-07,2.8192620984742483e-09,-2.1116172478932503e-11,-2.6843132733379184e-11,6.915883031596563e-10,-4.39855951449756e-09,-7.866777073881649e-05,1.734730159929125e-08,1.0115218182093349e-07,6.344031739719648e-07,2.1168989583248168e-05,-0.028023032469746665,2.3480645522973595e-05,1.7471050829548415e-05,-0.38413673899827067,0.012836116070376187,3.575146577431076e-07,1.0395621563434195e-07,4.350963562022926e-08,-1.8362307825640822e-06,-2.6269854916939813e-06
dB/dt tg08,-5.645407937656817e-08,2.956160853499842e-08,2.9741448242773392e-08,-8.62279074180992e-08,3.0500099273636697e-09,-7.755452550313528e-12,-8.976031704956366e-12,3.995693461845561e-10,-2.8582579644023396e-09,-5.429255549993117e-05,-4.690672248583216e-08,3.880648341040601e-09,-2.3012696510403467e-06,1.3267219991113942e-05,-0.021068851751938494,2.0010445587918983e-05,1.4742078337340965e-05,-0.04295325582371764,0.008277423341890926,3.342633593273788e-07,9.564154643043424e-08,5.5008569772498334e-08,-3.754773008245209e-06,-1.707382466476461e-06
dB/dt tg09,-2.8185427786757098e-08,3.668964462436578e-08,3.632916849998687e-08,-4.7374251104313783e-08,2.0216714401931267e-09,-3.407267233584396e-12,-5.055022435100733e-12,2.669705164389061e-10,-1.7411680850986385e-09,-3.4780741439524674e-05,-5.782086659755729e-08,-1.2580425819768296e-08,-4.0976980725806064e-07,7.730240222614284e-06,-0.01474014827932272,1.6740148626696222e-05,1.2165134430603013e-05,-0.09083507299359928,0.0049900844814470754,2.5265875035416603e-07,7.86409502518136e-08,4.5866418604605536e-08,-1.3318419883226494e-06,-1.0397253166854173e-06
dB/dt tg10,1.739927453764672e-08,5.7816232366306155e-08,5.735182978007637e-08,-2.357256350415014e-08,1.1174572767975151e-09,-2.7745374750280964e-12,-5.551726923858065e-12,2.1637231043059267e-10,-1.153569706434523e-09,-2.378083450186803e-05,-5.0951153097936083e-08,-4.824176874000041e-09,1.5984579624992819e-06,4.922652526068006e-06,-0.010787522526788768,1.4491015843527439e-05,1.0393606639066111e-05,-0.19186474687000526,0.0032729503036880046,1.8515205956778126e-07,6.462981106945958e-08,3.4911277298189995e-08,9.017544356466859e-07,-6.883113568401464e-07
