X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.260,100.000,0.0,1.0e-06,0.555
0.000,0.000,0.000,5.912,2912.669,0.1,6.4e-04,0.906
0.000,0.000,0.000,8.331,2929.446,0.1,5.9e-04,0.875
0.000,0.000,0.000,0.000,1403.431,0.0,1.0e-06,0.114
