time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,4.390534274e-06,4.644844444e-04,1.605013333e-07,9.289688889e-05,1.493250401e+03,6.684000000e+01
6.070000e-06,2.242153663e-06,1.746782222e-04,8.916133333e-08,3.493564444e-05,1.731407999e+03,9.494000000e+01
7.080000e-06,1.297118714e-06,6.660222222e-05,5.956844444e-08,1.332044444e-05,1.929518324e+03,1.397600000e+02
8.520000e-06,7.032813319e-07,1.561644444e-05,4.203866667e-08,3.123288889e-06,2.131435046e+03,2.699300000e+02
1.053000e-05,3.202431986e-07,6.210133333e-07,3.329200000e-08,1.242026667e-07,2.530017886e+03,1.626950000e+03
1.255000e-05,1.662230045e-07,-7.208711111e-07,3.263600000e-08,1.441742222e-07,2.923864159e+03,-1.100030000e+03
1.456000e-05,1.020641541e-07,-3.934177778e-07,3.425777778e-08,7.868355556e-08,3.159655264e+03,-1.285610000e+03
1.744000e-05,5.537495271e-08,4.865333333e-08,2.835377778e-08,2.835377778e-08,3.515910194e+03,3.833300000e+03
2.146000e-05,2.405583077e-08,3.001200000e-07,2.857244444e-08,6.002400000e-08,4.338048308e+03,8.061600000e+02
2.549000e-05,9.871899608e-09,3.542400000e-07,3.012133333e-08,7.084800000e-08,5.896676116e+03,5.420300000e+02
2.950000e-05,4.510679650e-09,3.327377778e-07,2.744266667e-08,6.654755556e-08,7.791590817e+03,4.429200000e+02
3.528000e-05,2.203921681e-09,2.849955556e-07,2.478222222e-08,5.699911111e-08,9.321355848e+03,3.645300000e+02
4.330000e-05,3.325683066e-11,2.212177778e-07,2.685955556e-08,4.424355556e-08,1.084985048e+05,3.067100000e+02
5.140000e-05,-1.238518298e-09,1.668426667e-07,2.624000000e-08,3.336853333e-08,-7.310560408e+03,2.781900000e+02
5.941000e-05,-1.577365512e-09,1.402746667e-07,2.547466667e-08,2.805493333e-08,-4.887686461e+03,2.453500000e+02
7.095000e-05,-1.456776536e-09,1.197017778e-07,2.363422222e-08,2.394035556e-08,-3.833906599e+03,2.028300000e+02
8.707000e-05,-1.178189277e-09,6.862488889e-08,2.255911111e-08,2.255911111e-08,-3.139784699e+03,2.089600000e+02
