time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,3.327180802e-06,4.644844444e-04,1.605013333e-07,3.715875556e-05,1.796497512e+03,6.684000000e+01
6.070000e-06,1.617918471e-06,1.746782222e-04,8.916133333e-08,1.397425778e-05,2.152146905e+03,9.494000000e+01
7.080000e-06,8.953351489e-07,6.660222222e-05,5.956844444e-08,5.328177778e-06,2.470462699e+03,1.397600000e+02
8.520000e-06,4.716105742e-07,1.561644444e-05,4.203866667e-08,1.249315556e-06,2.782076958e+03,2.699300000e+02
1.053000e-05,2.153226230e-07,6.210133333e-07,3.329200000e-08,4.968106667e-08,3.296479861e+03,1.626950000e+03
1.255000e-05,1.139435075e-07,-7.208711111e-07,3.263600000e-08,5.766968889e-08,3.760897994e+03,-1.100030000e+03
1.456000e-05,7.118073197e-08,-3.934177778e-07,3.425777778e-08,3.147342222e-08,4.017725196e+03,-1.285610000e+03
1.744000e-05,3.999953430e-08,4.865333333e-08,2.835377778e-08,2.835377778e-08,4.367270201e+03,3.833300000e+03
2.146000e-05,1.933264363e-08,3.001200000e-07,2.857244444e-08,2.857244444e-08,5.018575479e+03,8.061600000e+02
2.549000e-05,9.858413194e-09,3.542400000e-07,3.012133333e-08,3.012133333e-08,5.902052701e+03,5.420300000e+02
2.950000e-05,5.625417888e-09,3.327377778e-07,2.744266667e-08,2.744266667e-08,6.724875784e+03,4.429200000e+02
3.528000e-05,3.006462881e-09,2.849955556e-07,2.478222222e-08,2.478222222e-08,7.578314568e+03,3.645300000e+02
4.330000e-05,9.297489892e-10,2.212177778e-07,2.685955556e-08,2.685955556e-08,1.177878559e+04,3.067100000e+02
5.140000e-05,-1.983613402e-10,1.668426667e-07,2.624000000e-08,2.624000000e-08,-2.478834883e+04,2.781900000e+02
5.941000e-05,-6.715164467e-10,1.402746667e-07,2.547466667e-08,2.547466667e-08,-8.636818574e+03,2.453500000e+02
7.095000e-05,-8.853611796e-10,1.197017778e-07,2.363422222e-08,2.363422222e-08,-5.343467472e+03,2.028300000e+02
8.707000e-05,-9.160211657e-10,6.862488889e-08,2.255911111e-08,2.255911111e-08,-3.713410036e+03,2.089600000e+02
