X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,3.577,100.000,0.0,1.0e-06,0.506
0.000,0.000,0.000,4.673,2413.447,0.1,6.2e-04,0.882
0.000,0.000,0.000,7.523,2393.192,0.1,5.8e-04,0.858
0.000,0.000,0.000,0.000,1538.869,0.0,1.0e-06,0.110
