time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.633476741e-05,4.644844444e-04,1.605013333e-07,2.322422222e-05,6.219215196e+02,6.684000000e+01
6.070000e-06,6.918734448e-06,1.746782222e-04,8.916133333e-08,8.733911111e-06,8.168805587e+02,9.494000000e+01
7.080000e-06,3.186123486e-06,6.660222222e-05,5.956844444e-08,3.330111111e-06,1.059888845e+03,1.397600000e+02
8.520000e-06,1.277546691e-06,1.561644444e-05,4.203866667e-08,7.808222222e-07,1.431661373e+03,2.699300000e+02
1.053000e-05,3.276717557e-07,6.210133333e-07,3.329200000e-08,3.329200000e-08,2.491633699e+03,1.626950000e+03
1.255000e-05,3.116508765e-08,-7.208711111e-07,3.263600000e-08,3.604355556e-08,8.925633332e+03,-1.100030000e+03
1.456000e-05,-5.314527539e-08,-3.934177778e-07,3.425777778e-08,1.967088889e-08,-4.881786183e+03,-1.285610000e+03
1.744000e-05,-8.578977608e-08,4.865333333e-08,2.835377778e-08,2.835377778e-08,-2.625969411e+03,3.833300000e+03
2.146000e-05,-8.221337662e-08,3.001200000e-07,2.857244444e-08,2.857244444e-08,-1.911963660e+03,8.061600000e+02
2.549000e-05,-6.680540441e-08,3.542400000e-07,3.012133333e-08,3.012133333e-08,-1.648162503e+03,5.420300000e+02
2.950000e-05,-5.338569550e-08,3.327377778e-07,2.744266667e-08,2.744266667e-08,-1.500274946e+03,4.429200000e+02
3.528000e-05,-3.944992872e-08,2.849955556e-07,2.478222222e-08,2.478222222e-08,-1.362215165e+03,3.645300000e+02
4.330000e-05,-2.706412122e-08,2.212177778e-07,2.685955556e-08,2.685955556e-08,-1.244748771e+03,3.067100000e+02
5.140000e-05,-1.943771337e-08,1.668426667e-07,2.624000000e-08,2.624000000e-08,-1.166242434e+03,2.781900000e+02
5.941000e-05,-1.466266870e-08,1.402746667e-07,2.547466667e-08,2.547466667e-08,-1.105561445e+03,2.453500000e+02
7.095000e-05,-1.019499527e-08,1.197017778e-07,2.363422222e-08,2.363422222e-08,-1.047881407e+03,2.028300000e+02
8.707000e-05,-6.907860626e-09,6.862488889e-08,2.255911111e-08,2.255911111e-08,-9.656376746e+02,2.089600000e+02
