X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.252,100.000,0.0,1.0e-06,0.521
0.000,0.000,0.000,5.937,2918.957,0.1,6.5e-04,0.905
0.000,0.000,0.000,8.330,2922.024,0.1,5.9e-04,0.874
0.000,0.000,0.000,0.000,1337.319,0.0,1.0e-06,0.113
