X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.329,100.000,0.0,1.0e-06,0.269
0.000,0.000,0.000,4.626,2604.088,0.1,6.1e-04,0.887
0.000,0.000,0.000,3.843,2305.424,0.1,5.8e-04,0.853
0.000,0.000,0.000,7.838,1571.912,0.6,1.0e-06,0.352
0.000,0.000,0.000,0.000,450.223,0.0,1.0e-06,0.097
