X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.398,100.000,0.0,1.0e-06,0.253
0.000,0.000,0.000,4.725,2551.373,0.1,6.1e-04,0.884
0.000,0.000,0.000,4.009,2367.091,0.1,5.7e-04,0.851
0.000,0.000,0.000,7.856,1544.620,0.6,1.0e-06,0.314
0.000,0.000,0.000,0.000,481.770,0.0,1.0e-06,0.100
