X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.332,100.000,0.0,1.0e-06,0.248
0.000,0.000,0.000,4.855,2619.573,0.1,6.1e-04,0.885
0.000,0.000,0.000,4.087,2464.873,0.1,5.7e-04,0.851
0.000,0.000,0.000,8.429,1604.285,0.5,1.0e-06,0.263
0.000,0.000,0.000,0.000,536.909,0.0,1.0e-06,0.102
