,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,4.480158085589573e-06,1.1010059117448298e-06,1.1345528692720131e-06,-1.2464714577872953e-06,-3.596434320201922e-08,-6.782182683784739e-10,-7.279855082604114e-10,4.4704258659253276e-09,-3.393833822850876e-08,-0.0006449983650203386,4.283502125205616e-06,4.634027067548785e-06,3.3973636420922304e-06,0.00022337847757088409,-0.274198960176031,3.200802794422272e-05,2.2085647213991666e-05,-5.903461222081067,0.12019670060742685,-1.0896212059834754e-06,-3.9682998429155015e-07,-8.252325568078799e-07,-5.946699680040324e-05,-2.237535309151738e-05
dB/dt tg02,1.298344383198163e-06,6.746337572744707e-07,8.539823115696582e-07,-1.1998682673860597e-06,1.2881316356977888e-09,-1.1240842898100053e-10,-7.663663285781999e-11,3.1666301785658676e-09,-2.1886440823325656e-08,-0.00043150080986599596,6.251951908083372e-07,4.851578130492794e-07,-1.922358742829406e-06,0.00013797028876338254,-0.23723913397006496,2.6705459256964976e-05,1.8688561138760174e-05,1.7496572623557625,0.07742903213047597,7.099807320598412e-08,9.350843893941578e-08,1.980720852161787e-08,-2.928274686909604e-05,-1.4438371254971567e-05
dB/dt tg03,8.135730585956456e-07,4.6624063148261977e-07,4.879233084491868e-07,-5.610859550557251e-07,3.6846491008541316e-10,-1.81005780092426e-10,-1.9734951101615153e-10,2.197586073291502e-09,-1.548657836439496e-08,-0.0002985074718304684,1.0482805823329977e-06,1.2125030177900078e-06,4.285023534624221e-06,9.585190927455418e-05,-0.18962015914145586,2.297322837711513e-05,1.6174117363769542e-05,-1.8571154761790407,0.05462430216861258,3.195447407065908e-07,-3.1879010907274555e-09,-1.6082116439724468e-07,-2.5357406595605984e-05,-1.0241080338638813e-05
dB/dt tg04,6.476783166476619e-07,3.062584255115477e-07,2.227991812340686e-07,-1.0531565602406892e-07,-2.9867376932013894e-09,-2.3450633469465063e-10,-2.8426720306161685e-10,1.383119405469148e-09,-1.0255340474438748e-08,-0.0001924225058158831,1.391205199948424e-06,1.744084988814991e-06,7.520545436015509e-06,6.241453030020243e-05,-0.13969409922907683,1.9268731474902092e-05,1.358436904731814e-05,-4.2009756042386925,0.03600260347869964,3.96180990509363e-07,-8.559537587609244e-08,-2.967669901311967e-07,-2.117425541679381e-05,-6.800175010250546e-06
dB/dt tg05,-3.8757592676504136e-08,1.769887592903615e-07,2.0631597599821909e-07,-2.596362713534586e-07,5.540485285262812e-09,-1.2633294834766755e-11,-8.363797114102267e-12,8.914519176004053e-10,-6.007784206675204e-09,-0.00012326610262453135,-1.1925968686655345e-08,1.461580684593439e-08,1.3318009294305678e-06,3.4388307197705584e-05,-0.10333498854845385,1.5868194360911223e-05,1.1144742661274123e-05,0.13218280935557955,0.0209851321309957,5.373758516253259e-07,9.507930511709564e-08,5.3854077579328854e-08,-7.964236619491206e-06,-3.980145763079957e-06
dB/dt tg06,-1.6109493658549986e-07,1.1539522717189645e-07,1.5492729756382172e-07,-2.1919630157205178e-07,5.9297893506009325e-09,2.7079085086118488e-11,3.877414392436709e-11,6.034145658509273e-10,-3.907024164585058e-09,-8.424591472819695e-05,-2.545352684503036e-07,-2.7860684648751794e-07,1.095712871601458e-07,2.1374337200697102e-05,-0.07765820287023399,1.3592911562350181e-05,9.48907964464561e-06,0.783147393636774,0.013566212841304803,5.058409569377056e-07,1.1349763517699321e-07,1.0483550626408967e-07,-3.917059737047949e-06,-2.587922766184274e-06
dB/dt tg07,-4.966332910241614e-08,8.44471640331982e-08,8.677559329507129e-08,-8.790221690451234e-08,2.9263489874016096e-09,-1.4624681420662663e-11,-1.6875402520846227e-11,4.12774421651288e-10,-2.809395605532214e-09,-5.954793263134377e-05,1.9877485492813145e-08,7.239818481430665e-08,1.2470309467531268e-06,1.519868153087744e-05,-0.05876764774661105,1.1974892265794586e-05,8.302595831982661e-06,-0.25367129621239687,0.009692026111186932,4.14818821584164e-07,6.072041181950541e-08,2.2036506818432058e-08,-4.066048038780613e-06,-1.8638814903014758e-06
dB/dt tg08,4.536424515525142e-09,5.736024444529717e-08,4.208869554184333e-08,-1.3385332231165307e-08,1.1606890763485318e-09,-3.0796518987486134e-11,-3.918809364120444e-11,2.622119405412494e-10,-1.8684884399316746e-09,-3.927802351316153e-05,1.3267822898166552e-07,2.1577625548505237e-07,1.5984480148039223e-06,9.925860684991157e-06,-0.04190806504059902,1.0315082256429021e-05,7.078389360050204e-06,-0.6956707947340268,0.006390619239603184,3.274930880585346e-07,3.199193224060961e-08,-1.6224033133513007e-08,-3.5197860982393558e-06,-1.241251342993161e-06
dB/dt tg09,-3.08784390872675e-08,3.518730649386737e-08,3.125845878266374e-08,-2.143336496714101e-08,1.3027445926763867e-09,-9.265781005265457e-12,-1.2075739337233622e-11,1.6493068296950183e-10,-1.1243682204894106e-09,-2.5159035250532684e-05,5.4613560978366856e-09,5.0415349754385516e-08,7.603003900323984e-07,5.638674027483379e-06,-0.02900286330273975,8.742371554731342e-06,5.9132919184212815e-06,-0.23838818662661307,0.0038021807796974794,2.6234884331612593e-07,3.992630239491199e-08,1.2272846803334035e-08,-1.79664488896526e-06,-7.459871778846697e-07
dB/dt tg10,-6.351111007577614e-08,2.284820695556019e-08,3.095873796172875e-08,-4.1589686363963476e-08,1.6702867873296877e-09,9.754649193726152e-12,1.2403933770010381e-11,1.1600086969485841e-10,-7.17266377916116e-10,-1.7717680809284023e-05,-1.0856211292277621e-07,-9.946566009399551e-08,2.8380957121094316e-08,3.3085667905572113e-06,-0.021523104033428175,7.655270310596618e-06,5.10687889580847e-06,0.1986707714902476,0.0023973859674007404,2.1878277687934116e-07,4.9574819050606107e-08,3.983565436007138e-08,-5.494842945474777e-07,-4.7436107536386614e-07
