X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.372,100.000,0.0,1.0e-06,0.346
0.000,0.000,0.000,4.820,2635.596,0.1,6.2e-04,0.891
0.000,0.000,0.000,4.004,2394.893,0.1,5.8e-04,0.857
0.000,0.000,0.000,8.183,1388.089,0.6,1.0e-06,0.325
0.000,0.000,0.000,0.000,439.654,0.0,1.0e-06,0.096
