X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.422,100.000,0.0,1.0e-06,0.302
0.000,0.000,0.000,5.396,2639.013,0.1,6.2e-04,0.889
0.000,0.000,0.000,4.433,2416.682,0.1,5.8e-04,0.853
0.000,0.000,0.000,7.964,1725.982,0.5,1.0e-06,0.256
0.000,0.000,0.000,0.000,545.480,0.0,1.0e-06,0.102
