,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,5.395050177913394e-06,1.5265064049955179e-06,1.6166442600474994e-06,-2.4151156529864753e-06,-4.253016651805514e-08,-6.79318021513115e-10,-7.081825447575467e-10,9.720882559646307e-09,-5.713167606159912e-08,-0.0006849435935476704,4.153907911614913e-06,4.4188331080080275e-06,4.7434250157385834e-05,0.00030810962657919563,-0.1642625174600903,4.334631684331688e-05,3.105523125910182e-05,-6.752406774510767,0.15672668586705704,-1.5859856388777118e-06,-3.95250476470461e-07,-8.144828320263486e-07,-0.00021665420854836203,-3.1882227424404196e-05
dB/dt tg02,4.0502552640072586e-06,2.0791665373622586e-06,2.113048378727114e-06,-8.533721448393821e-07,-2.5108503360838716e-08,-3.9488742951574804e-10,-4.976621738572662e-10,8.172997270781017e-09,-3.8086142095852664e-08,-0.000442991183066542,2.3307814618639424e-06,3.0356726423710852e-06,2.8747212442845373e-05,0.00020044462080293435,-0.1422532143245571,3.600870293179647e-05,2.6034364468007354e-05,-10.598941449659463,0.10430412739752887,-6.800140245366783e-07,-1.5663477142386242e-07,-5.486157469056698e-07,-0.00012224048212704363,-2.1308328002460225e-05
dB/dt tg03,1.2791841160295125e-06,7.128389593998024e-07,7.381073389795435e-07,-8.94167731982648e-07,-2.372177611443436e-09,-2.0069762450261788e-10,-2.2235869531855782e-10,4.356982931669394e-09,-2.631415824877769e-08,-0.00031985672213379204,1.1165119939177371e-06,1.3276169608235203e-06,2.2917722124969018e-05,0.00013428625673054918,-0.12319291161145504,3.0857631929806944e-05,2.2383895168754683e-05,-3.1108033379815945,0.07197989237182799,1.3193527484925163e-07,4.176656386416089e-09,-1.8120587373665048e-07,-8.733553205678321e-05,-1.4737786147305758e-05
dB/dt tg04,-4.053211507844617e-07,-2.2320696121659552e-07,-2.0276497615493225e-07,-8.870564799147711e-07,9.726284704398905e-09,-7.938078191480482e-11,-4.521756386174575e-11,1.5797377992941191e-09,-1.683637382214643e-08,-0.00021863434827653147,3.7102020965946916e-07,2.362088974184436e-07,1.7176384031646452e-05,8.26669465996693e-05,-0.09773408829315489,2.5773015834745884e-05,1.8685405037177024e-05,1.9672109653343448,0.04594486302817592,5.666629943308747e-07,8.936433739581898e-08,4.5393581378668215e-08,-6.0063502511432595e-05,-9.4373322598289e-06
dB/dt tg05,4.4742107607550616e-07,4.316259095899171e-07,4.3597953357431985e-07,-2.1282602428698314e-07,1.4670934670768218e-09,-6.044951215176067e-11,-8.027556465665678e-11,1.9046915506530525e-09,-1.049898378721962e-08,-0.00013141838688652928,2.651813067901154e-07,4.4171720157954156e-07,8.387711923183984e-06,5.04634821486388e-05,-0.06848418359211923,2.113922992223137e-05,1.5252809975695048e-05,-2.0453551317474954,0.028485411517840557,3.722863486772075e-07,7.198361092924013e-08,-2.907293242703552e-08,-2.8951691718973944e-05,-5.8982819606822305e-06
dB/dt tg06,4.4273705318985085e-07,4.295256711730337e-07,4.298574268181568e-07,-5.192567175858363e-08,3.120489962368146e-10,-4.0384892882422384e-11,-6.382610167530235e-11,1.4924183127690928e-09,-7.020914487284372e-09,-8.815395412196764e-05,1.533650253945011e-07,3.431079341096587e-07,5.016800654645643e-06,3.29443540394083e-05,-0.05113667291171656,1.80456853830478e-05,1.2939443366395727e-05,-2.1687020137621826,0.018948583595863527,3.2256030922101626e-07,6.847114600373398e-08,-2.1584860289295933e-08,-1.6828976507126708e-05,-3.948778991309115e-06
dB/dt tg07,2.0683263965346945e-08,1.254428911862428e-07,1.2702987739846502e-07,-1.2356497141848757e-07,2.7658689311108966e-09,-1.7865151674032398e-11,-2.1752899113829606e-11,7.354812624939852e-10,-4.889908276823868e-09,-6.566298669946448e-05,2.4946716955279642e-08,9.14387410294054e-08,4.157795297708774e-06,2.2135522132454525e-05,-0.0405909191732915,1.5848213170206918e-05,1.1287847816457127e-05,-0.4917042657639321,0.013138665087335756,3.5863646433981974e-07,7.48561852031293e-08,2.738703204287616e-08,-1.3192538006111265e-05,-2.749910756319069e-06
dB/dt tg08,-1.7678568102176188e-07,-3.1902107150523003e-08,-3.0083057522797226e-08,-1.3760541505438745e-07,3.5038195207748667e-09,-4.514208515684053e-12,1.1198202745900047e-12,2.7211427338084154e-10,-3.1536076950720164e-09,-4.5549706702774195e-05,-4.578799327439658e-08,-4.268927287250281e-08,3.1352887395261457e-06,1.363992255795015e-05,-0.030201621514603524,1.3599302930938826e-05,9.590577191757368e-06,0.36222480373693344,0.008416925434061083,3.3637670075724544e-07,7.164635126999131e-08,4.8901258870332036e-08,-9.47362936078973e-06,-1.7729192104453388e-06
dB/dt tg09,-6.439111634135343e-08,2.094971774892976e-08,2.1270913961231545e-08,-6.072727425791892e-08,1.9437831744111354e-09,-2.929141741679316e-12,-2.4138577954288326e-12,2.328333189371603e-10,-1.9519240938966206e-09,-2.8736639113816e-05,-4.402134258565417e-08,-1.6264479808596428e-08,1.778222520928566e-06,8.152969482980558e-06,-0.02080258039867153,1.1473936290830572e-05,7.981510456712475e-06,-0.003954147319737993,0.005158778322739328,2.4624426522093894e-07,5.757123037725828e-08,3.360576445414161e-08,-5.226884001479301e-06,-1.0975072565631555e-06
dB/dt tg10,5.929171693994813e-08,8.899702123563792e-08,8.815756353465702e-08,1.3919260886064541e-09,5.680344525223505e-10,-4.252842009027803e-12,-9.40482071253715e-12,2.8763551947344195e-10,-1.3319025442918585e-09,-1.9150764190467645e-05,-2.7625439506424977e-08,2.998328770444309e-08,8.983170890888889e-07,5.481510794050431e-06,-0.015002803519124407,1.0007376947987263e-05,6.870566638482529e-06,-0.4475924845337822,0.0034871916089711224,1.7305101420940555e-07,4.567838296117648e-08,1.6802786112965277e-08,-2.6227412299812807e-06,-7.491571736404558e-07
dB/dt tg11,3.9785337111507646e-08,6.451242377686825e-08,6.374804375218652e-08,2.3978846988692166e-09,4.653281062112544e-10,-2.475180598827807e-12,-6.293703185036859e-12,2.0537370412474507e-10,-9.426031076197756e-10,-1.4005947475643516e-05,-3.2416362667451375e-08,1.422243478763263e-08,6.302820224485374e-07,3.7582618798178687e-06,-0.011515969982602469,8.932889114165927e-06,6.058156417338438e-06,-0.32368285693377224,0.0024466948335085713,1.4321823628646531e-07,4.004976241078627e-08,1.6445811717971592e-08,-1.795127310382277e-06,-5.298141283460019e-07
dB/dt tg12,-4.649353788830989e-08,-4.9740192362488e-09,-5.093201524990452e-09,-2.377392375374114e-08,9.129438384396277e-10,9.454338050178282e-13,1.7927242439624235e-12,4.906355266036052e-11,-5.965257865894941e-10,-1.0023718073648091e-05,-4.6910805929583994e-08,-3.135184066222771e-08,5.956000885018103e-07,2.1990544326109654e-06,-0.008480802991541445,7.792894895758807e-06,5.198889107967405e-06,0.07331316350270828,0.0015295165438484776,1.2695930137730251e-07,3.5940787454571275e-08,2.3120224408199153e-08,-1.6341026609664858e-06,-3.3442932086634385e-07
