time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,2.448306251e-06,5.423600000e-04,2.470000000e-07,1.084720000e-04,2.131838136e+03,5.830000000e+01
6.070000e-06,2.995199835e-06,2.111200000e-04,1.690866667e-07,4.222400000e-05,1.380637397e+03,8.093000000e+01
7.080000e-06,1.205989922e-06,8.216000000e-05,1.030640000e-07,1.643200000e-05,1.959115791e+03,1.175200000e+02
8.520000e-06,-5.055460002e-08,2.137200000e-05,5.655866667e-08,4.274400000e-06,-1.192444596e+04,2.118500000e+02
1.053000e-05,6.722652818e-07,1.721546667e-06,4.229333333e-08,3.443093333e-07,1.492577576e+03,7.975000000e+02
1.255000e-05,6.162529724e-07,-5.633333333e-07,3.667733333e-08,1.126666667e-07,1.180589979e+03,-1.254170000e+03
1.456000e-05,2.062823165e-07,-4.329866667e-07,4.012666667e-08,8.659733333e-08,1.911764365e+03,-1.166540000e+03
1.744000e-05,-1.720419090e-08,-9.569733333e-08,2.142400000e-08,1.913946667e-08,-7.413290474e+03,-2.361620000e+03
2.146000e-05,3.110080823e-08,1.549946667e-07,1.981200000e-08,3.099893333e-08,3.535471500e+03,1.211380000e+03
2.549000e-05,1.095770123e-07,2.457866667e-07,1.962133333e-08,4.915733333e-08,1.146168911e+03,6.691000000e+02
2.950000e-05,7.529567791e-08,2.691866667e-07,2.151066667e-08,5.383733333e-08,1.153793076e+03,4.934200000e+02
3.528000e-05,-1.433685993e-08,2.112933333e-07,1.583400000e-08,4.225866667e-08,-2.587186073e+03,4.304000000e+02
4.330000e-05,-1.635959569e-08,1.686880000e-07,1.562253333e-08,3.373760000e-08,-1.684029838e+03,3.554500000e+02
5.140000e-05,8.285459138e-09,1.541973333e-07,1.598306667e-08,3.083946667e-08,1.991567675e+03,2.835700000e+02
5.941000e-05,1.108754466e-08,8.860800000e-08,1.657413333e-08,1.772160000e-08,1.288314253e+03,3.223200000e+02
7.095000e-05,9.742565156e-10,5.144533333e-08,1.062533333e-08,1.062533333e-08,4.848883777e+03,3.444300000e+02
8.707000e-05,-8.791528162e-09,5.846533333e-08,1.066000000e-08,1.169306667e-08,-7.952814117e+02,2.248600000e+02
