time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,9.150857337e-06,5.652533333e-04,5.721777778e-07,4.522026667e-05,9.151726471e+02,5.864000000e+01
6.070000e-06,4.620884373e-06,2.212177778e-04,2.173911111e-07,1.769742222e-05,1.069119540e+03,8.111000000e+01
7.080000e-06,2.566031172e-06,8.670133333e-05,9.309733333e-08,6.936106667e-06,1.224411609e+03,1.172300000e+02
8.520000e-06,1.292076399e-06,2.195777778e-05,4.134622222e-08,1.756622222e-06,1.420908241e+03,2.151000000e+02
1.053000e-05,5.477876782e-07,1.390720000e-06,5.023866667e-08,1.112576000e-07,1.768894895e+03,9.505400000e+02
1.255000e-05,2.387071536e-07,-7.139466667e-07,5.481244444e-08,5.711573333e-08,2.297070481e+03,-1.107100000e+03
1.456000e-05,9.860225914e-08,-5.650711111e-07,3.846711111e-08,4.520568889e-08,3.233185468e+03,-1.010140000e+03
1.744000e-05,7.713584852e-09,-4.947333333e-09,1.906044444e-08,3.957866667e-10,1.308405953e+04,-1.759517000e+04
2.146000e-05,-3.552609747e-08,2.988444444e-07,2.093733333e-08,2.390755556e-08,-3.345103980e+03,8.083700000e+02
2.549000e-05,-4.600029509e-08,4.243955556e-07,2.133822222e-08,3.395164444e-08,-2.113654584e+03,4.805100000e+02
2.950000e-05,-4.706914822e-08,4.156488889e-07,2.237688889e-08,3.325191111e-08,-1.631660878e+03,3.818300000e+02
3.528000e-05,-4.360228385e-08,4.147377778e-07,2.226755556e-08,3.317902222e-08,-1.274296139e+03,2.838700000e+02
4.330000e-05,-3.634580074e-08,3.407555556e-07,1.836800000e-08,2.726044444e-08,-1.022605597e+03,2.300100000e+02
5.140000e-05,-2.980986773e-08,2.917377778e-07,1.735120000e-08,2.333902222e-08,-8.769582587e+02,1.917000000e+02
5.941000e-05,-2.486036526e-08,2.368888889e-07,1.726737778e-08,1.895111111e-08,-7.775349077e+02,1.729800000e+02
7.095000e-05,-1.942018652e-08,1.871422222e-07,1.397462222e-08,1.497137778e-08,-6.819217708e+02,1.505900000e+02
8.707000e-05,-1.467699580e-08,1.548888889e-07,1.390537778e-08,1.390537778e-08,-5.842765632e+02,1.214300000e+02
