X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,2.161,100.000,0.0,1.0e-06,0.141
0.000,0.000,0.000,4.369,2187.071,0.2,5.7e-04,0.843
0.000,0.000,0.000,3.994,2036.797,0.2,5.4e-04,0.810
0.000,0.000,0.000,7.962,1278.263,0.5,1.0e-06,0.191
0.000,0.000,0.000,0.000,438.866,0.0,1.0e-06,0.098
