X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,2.214,100.000,0.0,1.0e-06,0.141
0.000,0.000,0.000,4.345,2175.417,0.2,5.7e-04,0.841
0.000,0.000,0.000,3.976,2027.920,0.2,5.4e-04,0.809
0.000,0.000,0.000,7.076,1188.252,0.5,1.0e-06,0.205
0.000,0.000,0.000,0.000,440.274,0.0,1.0e-06,0.098
