X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.744,100.000,0.0,1.0e-06,0.397
0.000,0.000,0.000,5.229,2499.920,0.1,6.2e-04,0.889
0.000,0.000,0.000,4.391,2307.298,0.1,5.8e-04,0.857
0.000,0.000,0.000,7.874,1465.082,0.6,1.0e-06,0.337
0.000,0.000,0.000,0.000,454.280,0.0,1.0e-06,0.098
