time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.064056823e-06,5.652533333e-04,5.721777778e-07,6.217786667e-05,1.357725082e+03,5.864000000e+01
6.070000e-06,2.098022445e-06,2.212177778e-04,2.173911111e-07,2.433395556e-05,1.809823605e+03,8.111000000e+01
7.080000e-06,1.284743810e-06,8.670133333e-05,9.309733333e-08,9.537146667e-06,1.941888849e+03,1.172300000e+02
8.520000e-06,8.205120263e-07,2.195777778e-05,4.134622222e-08,2.415355556e-06,1.923246105e+03,2.151000000e+02
1.053000e-05,1.714282022e-07,1.390720000e-06,5.023866667e-08,1.529792000e-07,3.837561551e+03,9.505400000e+02
1.255000e-05,-4.108981548e-09,-7.139466667e-07,5.481244444e-08,7.853413333e-08,-3.445575862e+04,-1.107100000e+03
1.456000e-05,1.673651936e-08,-5.650711111e-07,3.846711111e-08,6.215782222e-08,1.054658278e+04,-1.010140000e+03
1.744000e-05,1.855963321e-08,-4.947333333e-09,1.906044444e-08,5.442066667e-10,7.286748154e+03,-1.759517000e+04
2.146000e-05,-2.130695784e-08,2.988444444e-07,2.093733333e-08,3.287288889e-08,-4.703563299e+03,8.083700000e+02
2.549000e-05,-4.877009806e-08,4.243955556e-07,2.133822222e-08,4.668351111e-08,-2.032850036e+03,4.805100000e+02
2.950000e-05,-4.144713971e-08,4.156488889e-07,2.237688889e-08,4.572137778e-08,-1.776060477e+03,3.818300000e+02
3.528000e-05,-1.736374902e-08,4.147377778e-07,2.226755556e-08,4.562115556e-08,-2.354222608e+03,2.838700000e+02
4.330000e-05,-1.357563774e-08,3.407555556e-07,1.836800000e-08,3.748311111e-08,-1.971684848e+03,2.300100000e+02
5.140000e-05,-1.677181106e-08,2.917377778e-07,1.735120000e-08,3.209115556e-08,-1.286764234e+03,1.917000000e+02
5.941000e-05,-1.509583117e-08,2.368888889e-07,1.726737778e-08,2.605777778e-08,-1.084310207e+03,1.729800000e+02
7.095000e-05,-9.898101379e-09,1.871422222e-07,1.397462222e-08,2.058564444e-08,-1.068732185e+03,1.505900000e+02
8.707000e-05,-5.143938897e-09,1.548888889e-07,1.390537778e-08,1.703777778e-08,-1.175382928e+03,1.214300000e+02
