X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.943,100.000,0.0,1.0e-06,0.165
0.000,0.000,0.000,4.775,2316.075,0.1,5.9e-04,0.862
0.000,0.000,0.000,4.226,2154.176,0.2,5.6e-04,0.828
0.000,0.000,0.000,7.957,1288.124,0.6,1.0e-06,0.178
0.000,0.000,0.000,0.000,437.771,0.0,1.0e-06,0.098
