time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.111196459e-05,5.652533333e-04,5.721777778e-07,9.609306667e-05,8.040511091e+02,5.864000000e+01
6.070000e-06,4.583575302e-06,2.212177778e-04,2.173911111e-07,3.760702222e-05,1.074913262e+03,8.111000000e+01
7.080000e-06,3.003069319e-06,8.670133333e-05,9.309733333e-08,1.473922667e-05,1.102533563e+03,1.172300000e+02
8.520000e-06,2.056565798e-06,2.195777778e-05,4.134622222e-08,3.732822222e-06,1.042308844e+03,2.151000000e+02
1.053000e-05,4.194339861e-07,1.390720000e-06,5.023866667e-08,2.364224000e-07,2.113494504e+03,9.505400000e+02
1.255000e-05,-1.221720950e-08,-7.139466667e-07,5.481244444e-08,1.213709333e-07,-1.666364211e+04,-1.107100000e+03
1.456000e-05,6.629902745e-08,-5.650711111e-07,3.846711111e-08,9.606208889e-08,4.212601938e+03,-1.010140000e+03
1.744000e-05,8.156461862e-08,-4.947333333e-09,1.906044444e-08,8.410466667e-10,2.715889811e+03,-1.759517000e+04
2.146000e-05,-3.670861867e-08,2.988444444e-07,2.093733333e-08,5.080355556e-08,-3.272873821e+03,8.083700000e+02
2.549000e-05,-1.254362036e-07,4.243955556e-07,2.133822222e-08,7.214724444e-08,-1.082910322e+03,4.805100000e+02
2.950000e-05,-1.083098387e-07,4.156488889e-07,2.237688889e-08,7.066031111e-08,-9.361429852e+02,3.818300000e+02
3.528000e-05,-4.034111425e-08,4.147377778e-07,2.226755556e-08,7.050542222e-08,-1.342078543e+03,2.838700000e+02
4.330000e-05,-3.320249431e-08,3.407555556e-07,1.836800000e-08,5.792844444e-08,-1.086168455e+03,2.300100000e+02
5.140000e-05,-4.555207189e-08,2.917377778e-07,1.735120000e-08,4.959542222e-08,-6.610183741e+02,1.917000000e+02
5.941000e-05,-4.210473675e-08,2.368888889e-07,1.726737778e-08,4.027111111e-08,-5.472312984e+02,1.729800000e+02
7.095000e-05,-2.763995424e-08,1.871422222e-07,1.397462222e-08,3.181417778e-08,-5.389460260e+02,1.505900000e+02
8.707000e-05,-1.395825542e-08,1.548888889e-07,1.390537778e-08,2.633111111e-08,-6.041653563e+02,1.214300000e+02
