X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.819,100.000,0.0,1.0e-06,0.209
0.000,0.000,0.000,4.709,2392.359,0.1,6.0e-04,0.870
0.000,0.000,0.000,4.090,2216.430,0.2,5.7e-04,0.837
0.000,0.000,0.000,7.680,1364.747,0.5,1.0e-06,0.266
0.000,0.000,0.000,0.000,450.097,0.0,1.0e-06,0.098
