time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.490893872e-05,5.652533333e-04,5.721777778e-07,1.130506667e-04,6.609669356e+02,5.864000000e+01
6.070000e-06,6.527204037e-06,2.212177778e-04,2.173911111e-07,4.424355556e-05,8.492291162e+02,8.111000000e+01
7.080000e-06,3.790214053e-06,8.670133333e-05,9.309733333e-08,1.734026667e-05,9.440454401e+02,1.172300000e+02
8.520000e-06,2.209675577e-06,2.195777778e-05,4.134622222e-08,4.391555556e-06,9.935868119e+02,2.151000000e+02
1.053000e-05,5.824454627e-07,1.390720000e-06,5.023866667e-08,2.781440000e-07,1.698009141e+03,9.505400000e+02
1.255000e-05,9.042059003e-08,-7.139466667e-07,5.481244444e-08,1.427893333e-07,4.387728221e+03,-1.107100000e+03
1.456000e-05,6.112331940e-08,-5.650711111e-07,3.846711111e-08,1.130142222e-07,4.447171804e+03,-1.010140000e+03
1.744000e-05,2.240260932e-08,-4.947333333e-09,1.906044444e-08,9.894666667e-10,6.427581846e+03,-1.759517000e+04
2.146000e-05,-7.335191483e-08,2.988444444e-07,2.093733333e-08,5.976888889e-08,-2.063005189e+03,8.083700000e+02
2.549000e-05,-1.306828294e-07,4.243955556e-07,2.133822222e-08,8.487911111e-08,-1.053728537e+03,4.805100000e+02
2.950000e-05,-1.155214385e-07,4.156488889e-07,2.237688889e-08,8.312977778e-08,-8.967658634e+02,3.818300000e+02
3.528000e-05,-6.494127913e-08,4.147377778e-07,2.226755556e-08,8.294755556e-08,-9.770781473e+02,2.838700000e+02
4.330000e-05,-5.231946831e-08,3.407555556e-07,1.836800000e-08,6.815111111e-08,-8.021127964e+02,2.300100000e+02
5.140000e-05,-5.420941886e-08,2.917377778e-07,1.735120000e-08,5.834755556e-08,-5.886210476e+02,1.917000000e+02
5.941000e-05,-4.758189948e-08,2.368888889e-07,1.726737778e-08,4.737777778e-08,-5.043868041e+02,1.729800000e+02
7.095000e-05,-3.355316185e-08,1.871422222e-07,1.397462222e-08,3.742844444e-08,-4.736030812e+02,1.505900000e+02
8.707000e-05,-2.075810426e-08,1.548888889e-07,1.390537778e-08,3.097777778e-08,-4.637153298e+02,1.214300000e+02
