time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,6.134903603e-06,4.644844444e-04,1.605013333e-07,6.502782222e-05,1.194737217e+03,6.684000000e+01
6.070000e-06,1.625539540e-06,1.746782222e-04,8.916133333e-08,2.445495111e-05,2.145414985e+03,9.494000000e+01
7.080000e-06,1.823480667e-06,6.660222222e-05,5.956844444e-08,9.324311111e-06,1.537569003e+03,1.397600000e+02
8.520000e-06,1.957258732e-06,1.561644444e-05,4.203866667e-08,2.186302222e-06,1.077273564e+03,2.699300000e+02
1.053000e-05,1.961297871e-07,6.210133333e-07,3.329200000e-08,8.694186667e-08,3.508174306e+03,1.626950000e+03
1.255000e-05,-1.647220040e-07,-7.208711111e-07,3.263600000e-08,1.009219556e-07,-2.941599427e+03,-1.100030000e+03
1.456000e-05,1.012098508e-07,-3.934177778e-07,3.425777778e-08,5.507848889e-08,3.177410589e+03,-1.285610000e+03
1.744000e-05,2.005610280e-07,4.865333333e-08,2.835377778e-08,2.835377778e-08,1.490787197e+03,3.833300000e+03
2.146000e-05,3.659087690e-08,3.001200000e-07,2.857244444e-08,4.201680000e-08,3.279891009e+03,8.061600000e+02
2.549000e-05,-1.044563425e-07,3.542400000e-07,3.012133333e-08,4.959360000e-08,-1.223445283e+03,5.420300000e+02
2.950000e-05,-8.582932732e-08,3.327377778e-07,2.744266667e-08,4.658328889e-08,-1.093193366e+03,4.429200000e+02
3.528000e-05,7.403783129e-09,2.849955556e-07,2.478222222e-08,3.989937778e-08,4.155666940e+03,3.645300000e+02
4.330000e-05,3.441542629e-09,2.212177778e-07,2.685955556e-08,3.097048889e-08,4.922384757e+03,3.067100000e+02
5.140000e-05,-2.708442249e-08,1.668426667e-07,2.624000000e-08,2.624000000e-08,-9.348441941e+02,2.781900000e+02
5.941000e-05,-2.971816184e-08,1.402746667e-07,2.547466667e-08,2.547466667e-08,-6.903091083e+02,2.453500000e+02
7.095000e-05,-1.565366631e-08,1.197017778e-07,2.363422222e-08,2.363422222e-08,-7.873347850e+02,2.028300000e+02
8.707000e-05,-1.474294974e-09,6.862488889e-08,2.255911111e-08,2.255911111e-08,-2.703877359e+03,2.089600000e+02
