time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.184090102e-05,4.644844444e-04,1.605013333e-07,2.322422222e-05,2.879801324e+02,6.684000000e+01
6.070000e-06,1.214952036e-05,1.746782222e-04,8.916133333e-08,8.733911111e-06,5.612248763e+02,9.494000000e+01
7.080000e-06,-8.827792996e-08,6.660222222e-05,5.956844444e-08,3.330111111e-06,-1.157534552e+04,1.397600000e+02
8.520000e-06,-1.324670163e-06,1.561644444e-05,4.203866667e-08,7.808222222e-07,-1.397503784e+03,2.699300000e+02
1.053000e-05,1.673739009e-06,6.210133333e-07,3.329200000e-08,3.329200000e-08,8.400756101e+02,1.626950000e+03
1.255000e-05,1.416964525e-06,-7.208711111e-07,3.263600000e-08,3.604355556e-08,7.006674762e+02,-1.100030000e+03
1.456000e-05,2.213160714e-08,-3.934177778e-07,3.425777778e-08,1.967088889e-08,8.754134739e+03,-1.285610000e+03
1.744000e-05,-8.510777184e-07,4.865333333e-08,2.835377778e-08,2.835377778e-08,-5.687663208e+02,3.833300000e+03
2.146000e-05,-3.816467826e-07,3.001200000e-07,2.857244444e-08,2.857244444e-08,-6.870687885e+02,8.061600000e+02
2.549000e-05,3.374401466e-07,3.542400000e-07,3.012133333e-08,3.012133333e-08,5.598563308e+02,5.420300000e+02
2.950000e-05,2.551606421e-07,3.327377778e-07,2.744266667e-08,2.744266667e-08,5.287434526e+02,4.429200000e+02
3.528000e-05,-2.226590969e-07,2.849955556e-07,2.478222222e-08,2.478222222e-08,-4.297173582e+02,3.645300000e+02
4.330000e-05,-1.731402623e-07,2.212177778e-07,2.685955556e-08,2.685955556e-08,-3.611982289e+02,3.067100000e+02
5.140000e-05,1.521673290e-08,1.668426667e-07,2.624000000e-08,2.624000000e-08,1.373002549e+03,2.781900000e+02
5.941000e-05,4.980442316e-08,1.402746667e-07,2.547466667e-08,2.547466667e-08,4.892674115e+02,2.453500000e+02
7.095000e-05,-4.755094715e-10,1.197017778e-07,2.363422222e-08,2.363422222e-08,-8.087184896e+03,2.028300000e+02
8.707000e-05,-5.369145857e-08,6.862488889e-08,2.255911111e-08,2.255911111e-08,-2.460970708e+02,2.089600000e+02
