X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.607,100.000,0.0,1.0e-06,0.235
0.000,0.000,0.000,4.834,2457.508,0.1,6.1e-04,0.882
0.000,0.000,0.000,4.138,2279.014,0.2,5.7e-04,0.849
0.000,0.000,0.000,8.056,1496.787,0.6,1.0e-06,0.280
0.000,0.000,0.000,0.000,476.390,0.0,1.0e-06,0.100
