time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,5.649436920e-06,4.644844444e-04,1.605013333e-07,9.289688889e-05,1.262236628e+03,6.684000000e+01
6.070000e-06,3.066782895e-06,1.746782222e-04,8.916133333e-08,3.493564444e-05,1.405144475e+03,9.494000000e+01
7.080000e-06,1.787038902e-06,6.660222222e-05,5.956844444e-08,1.332044444e-05,1.558401602e+03,1.397600000e+02
8.520000e-06,9.421345098e-07,1.561644444e-05,4.203866667e-08,3.123288889e-06,1.753946010e+03,2.699300000e+02
1.053000e-05,4.587718825e-07,6.210133333e-07,3.329200000e-08,1.242026667e-07,1.990882701e+03,1.626950000e+03
1.255000e-05,2.347106310e-07,-7.208711111e-07,3.263600000e-08,1.441742222e-07,2.323072531e+03,-1.100030000e+03
1.456000e-05,1.157121957e-07,-3.934177778e-07,3.425777778e-08,7.868355556e-08,2.906045694e+03,-1.285610000e+03
1.744000e-05,3.422111928e-08,4.865333333e-08,2.835377778e-08,2.835377778e-08,4.846005236e+03,3.833300000e+03
2.146000e-05,-5.301949128e-09,3.001200000e-07,2.857244444e-08,6.002400000e-08,-1.188915310e+04,8.061600000e+02
2.549000e-05,-1.657496443e-08,3.542400000e-07,3.012133333e-08,7.084800000e-08,-4.174194591e+03,5.420300000e+02
2.950000e-05,-2.220719587e-08,3.327377778e-07,2.744266667e-08,6.654755556e-08,-2.692309465e+03,4.429200000e+02
3.528000e-05,-2.576229559e-08,2.849955556e-07,2.478222222e-08,5.699911111e-08,-1.809756534e+03,3.645300000e+02
4.330000e-05,-2.313829671e-08,2.212177778e-07,2.685955556e-08,4.424355556e-08,-1.381836740e+03,3.067100000e+02
5.140000e-05,-1.907224695e-08,1.668426667e-07,2.624000000e-08,3.336853333e-08,-1.181093776e+03,2.781900000e+02
5.941000e-05,-1.621730948e-08,1.402746667e-07,2.547466667e-08,2.805493333e-08,-1.033726611e+03,2.453500000e+02
7.095000e-05,-1.324509897e-08,1.197017778e-07,2.363422222e-08,2.394035556e-08,-8.801026905e+02,2.028300000e+02
8.707000e-05,-1.050680926e-08,6.862488889e-08,2.255911111e-08,2.255911111e-08,-7.301229736e+02,2.089600000e+02
