X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.623,100.000,0.0,1.0e-06,0.196
0.000,0.000,0.000,4.756,2419.670,0.1,6.0e-04,0.874
0.000,0.000,0.000,4.089,2235.600,0.2,5.7e-04,0.842
0.000,0.000,0.000,8.144,1421.860,0.6,1.0e-06,0.210
0.000,0.000,0.000,0.000,454.633,0.0,1.0e-06,0.098
