X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.689,100.000,0.0,1.0e-06,0.174
0.000,0.000,0.000,4.579,2391.109,0.1,5.9e-04,0.867
0.000,0.000,0.000,4.009,2210.940,0.2,5.6e-04,0.833
0.000,0.000,0.000,7.567,1534.686,0.6,1.0e-06,0.234
0.000,0.000,0.000,0.000,478.994,0.0,1.0e-06,0.100
