X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.494,100.000,0.0,1.0e-06,0.643
0.000,0.000,0.000,7.910,3239.076,0.0,6.9e-04,0.933
0.000,0.000,0.000,6.416,3092.775,0.1,6.2e-04,0.903
0.000,0.000,0.000,10.675,2459.087,0.7,1.0e-06,0.392
0.000,0.000,0.000,0.000,680.522,0.0,1.0e-06,0.098
