X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.446,100.000,0.0,1.0e-06,0.284
0.000,0.000,0.000,4.948,2603.712,0.1,6.2e-04,0.887
0.000,0.000,0.000,4.125,2404.723,0.1,5.8e-04,0.853
0.000,0.000,0.000,8.264,1357.800,0.6,1.0e-06,0.311
0.000,0.000,0.000,0.000,441.682,0.0,1.0e-06,0.099
