time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.519862451e-06,5.900355556e-04,2.671377778e-07,4.720284444e-05,3.028828599e+03,5.699000000e+01
6.070000e-06,-1.852518817e-06,2.343377778e-04,1.455591111e-07,1.874702222e-05,-1.966382118e+03,7.804000000e+01
7.080000e-06,8.006859745e-07,9.318844444e-05,9.690577778e-08,7.455075556e-06,2.661504735e+03,1.117300000e+02
8.520000e-06,2.316592481e-06,2.487333333e-05,5.652533333e-08,1.989866667e-06,9.627755819e+02,1.979300000e+02
1.053000e-05,-4.073533351e-07,2.341555556e-06,3.411200000e-08,1.873244444e-07,-2.155076463e+03,6.715900000e+02
1.255000e-05,-7.412461471e-07,-3.717333333e-07,2.104666667e-08,2.973866667e-08,-1.079219153e+03,-1.710370000e+03
1.456000e-05,-3.775006142e-09,-2.576622222e-07,2.534711111e-08,2.061297778e-08,-2.846274313e+04,-1.704590000e+03
1.744000e-05,3.460129104e-07,6.527200000e-08,1.158933333e-08,1.158933333e-08,1.036378711e+03,3.151230000e+03
2.146000e-05,7.818772061e-08,3.126933333e-07,1.355915556e-08,2.501546667e-08,1.977040605e+03,7.844700000e+02
2.549000e-05,-2.020740873e-07,3.484088889e-07,1.608475556e-08,2.787271111e-08,-7.880141396e+02,5.480600000e+02
2.950000e-05,-1.532767515e-07,3.604355556e-07,1.738400000e-08,2.883484444e-08,-7.426826329e+02,4.198800000e+02
3.528000e-05,5.171179085e-08,3.114177778e-07,6.560000000e-09,2.491342222e-08,1.137322088e+03,3.435800000e+02
4.330000e-05,4.022237760e-08,2.265022222e-07,8.196355556e-09,1.812017778e-08,9.557973753e+02,3.018900000e+02
5.140000e-05,-3.052927725e-08,1.792520000e-07,9.991244444e-09,1.434016000e-08,-8.631268095e+02,2.651900000e+02
5.941000e-05,-4.029085258e-08,1.412586667e-07,1.311817778e-08,1.311817778e-08,-5.635346108e+02,2.442000000e+02
7.095000e-05,-1.462195643e-08,1.121395556e-07,4.617511111e-09,8.971164444e-09,-8.239480498e+02,2.118400000e+02
8.707000e-05,1.168307629e-08,8.404088889e-08,4.158311111e-09,6.723271111e-09,6.802550443e+02,1.825300000e+02
