time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.048568123e-06,5.900355556e-04,2.671377778e-07,2.950177778e-05,3.879238255e+03,5.699000000e+01
6.070000e-06,-5.011118352e-08,2.343377778e-04,1.455591111e-07,1.171688889e-05,-2.182159854e+04,7.804000000e+01
7.080000e-06,5.720844011e-07,9.318844444e-05,9.690577778e-08,4.659422222e-06,3.330136126e+03,1.117300000e+02
8.520000e-06,9.456780728e-07,2.487333333e-05,5.652533333e-08,1.243666667e-06,1.749561779e+03,1.979300000e+02
1.053000e-05,2.083964617e-07,2.341555556e-06,3.411200000e-08,1.170777778e-07,3.369121248e+03,6.715900000e+02
1.255000e-05,6.126103595e-08,-3.717333333e-07,2.104666667e-08,1.858666667e-08,5.688027917e+03,-1.710370000e+03
1.456000e-05,1.921982037e-07,-2.576622222e-07,2.534711111e-08,1.288311111e-08,2.071996316e+03,-1.704590000e+03
1.744000e-05,2.238449530e-07,6.527200000e-08,1.158933333e-08,1.158933333e-08,1.385527493e+03,3.151230000e+03
2.146000e-05,1.146708973e-07,3.126933333e-07,1.355915556e-08,1.563466667e-08,1.531578108e+03,7.844700000e+02
2.549000e-05,2.281834150e-08,3.484088889e-07,1.608475556e-08,1.742044444e-08,3.373015813e+03,5.480600000e+02
2.950000e-05,1.658496926e-08,3.604355556e-07,1.738400000e-08,1.802177778e-08,3.270727377e+03,4.198800000e+02
3.528000e-05,4.770462691e-08,3.114177778e-07,6.560000000e-09,1.557088889e-08,1.200151826e+03,3.435800000e+02
4.330000e-05,3.233268125e-08,2.265022222e-07,8.196355556e-09,1.132511111e-08,1.105562194e+03,3.018900000e+02
5.140000e-05,8.839463231e-09,1.792520000e-07,9.991244444e-09,9.991244444e-09,1.972127667e+03,2.651900000e+02
5.941000e-05,2.251408673e-09,1.412586667e-07,1.311817778e-08,1.311817778e-08,3.855570744e+03,2.442000000e+02
7.095000e-05,4.178089384e-09,1.121395556e-07,4.617511111e-09,5.606977778e-09,1.899262540e+03,2.118400000e+02
8.707000e-05,7.361619704e-09,8.404088889e-08,4.158311111e-09,4.202044444e-09,9.255381548e+02,1.825300000e+02
