X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.377,100.000,0.0,1.0e-06,0.414
0.000,0.000,0.000,5.008,2690.351,0.1,6.3e-04,0.895
0.000,0.000,0.000,4.066,2467.442,0.1,5.9e-04,0.862
0.000,0.000,0.000,7.854,1521.521,0.7,1.0e-06,0.313
0.000,0.000,0.000,0.000,539.839,0.0,1.0e-06,0.102
