X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.318,100.000,0.0,1.0e-06,0.402
0.000,0.000,0.000,6.333,2790.222,0.1,6.4e-04,0.902
0.000,0.000,0.000,5.224,2565.732,0.1,5.9e-04,0.863
0.000,0.000,0.000,7.337,1352.785,0.6,1.0e-06,0.314
0.000,0.000,0.000,0.000,511.262,0.0,1.0e-06,0.102
